date,state,district,pincode,demo_age_5_17,demo_age_17_
08-12-2025,Uttar Pradesh,Kanpur Nagar,208019,3,51
08-12-2025,Uttar Pradesh,Kanpur Nagar,208021,6,122
08-12-2025,Uttar Pradesh,Kanpur Nagar,209304,1,15
08-12-2025,Uttar Pradesh,Kanpur Nagar,209402,3,68
11-12-2025,Uttar Pradesh,Kanpur Nagar,208005,2,25
11-12-2025,Uttar Pradesh,Kanpur Nagar,208008,0,3
11-12-2025,Uttar Pradesh,Kanpur Nagar,208011,3,92
11-12-2025,Uttar Pradesh,Kanpur Nagar,208013,0,33
11-12-2025,Uttar Pradesh,Kanpur Nagar,208016,1,11
11-12-2025,Uttar Pradesh,Kanpur Nagar,208020,0,60
11-12-2025,Uttar Pradesh,Kanpur Nagar,209209,1,19
11-12-2025,Uttar Pradesh,Kanpur Nagar,209304,2,28
11-12-2025,Uttar Pradesh,Kanpur Nagar,209305,1,7
11-12-2025,Uttar Pradesh,Kanpur Nagar,209308,2,38
20-12-2025,Uttar Pradesh,Kanpur Nagar,208007,0,25
20-12-2025,Uttar Pradesh,Kanpur Nagar,208027,3,38
20-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,6
20-12-2025,Uttar Pradesh,Kanpur Nagar,209210,1,15
20-12-2025,Uttar Pradesh,Kanpur Nagar,209217,2,11
19-12-2025,Uttar Pradesh,Kanpur Nagar,208008,1,2
19-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,2
19-12-2025,Uttar Pradesh,Kanpur Nagar,208016,2,11
19-12-2025,Uttar Pradesh,Kanpur Nagar,208022,1,36
19-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,7
19-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,21
19-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,18
19-12-2025,Uttar Pradesh,Kanpur Nagar,209311,0,1
13-12-2025,Uttar Pradesh,Kanpur Nagar,208001,4,195
13-12-2025,Uttar Pradesh,Kanpur Nagar,208002,2,46
13-12-2025,Uttar Pradesh,Kanpur Nagar,208010,1,38
13-12-2025,Uttar Pradesh,Kanpur Nagar,208011,9,61
13-12-2025,Uttar Pradesh,Kanpur Nagar,208021,5,88
13-12-2025,Uttar Pradesh,Kanpur Nagar,208023,1,52
13-12-2025,Uttar Pradesh,Kanpur Nagar,209203,2,31
13-12-2025,Uttar Pradesh,Kanpur Nagar,209205,2,7
13-12-2025,Uttar Pradesh,Kanpur Nagar,209208,0,5
13-12-2025,Uttar Pradesh,Kanpur Nagar,209209,1,17
13-12-2025,Uttar Pradesh,Kanpur Nagar,209217,2,23
14-12-2025,Uttar Pradesh,Kanpur Nagar,208001,3,75
14-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,2
14-12-2025,Uttar Pradesh,Kanpur Nagar,208010,0,12
14-12-2025,Uttar Pradesh,Kanpur Nagar,208012,0,8
14-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,6
14-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,3
14-12-2025,Uttar Pradesh,Kanpur Nagar,209208,0,4
14-12-2025,Uttar Pradesh,Kanpur Nagar,209210,0,7
14-12-2025,Uttar Pradesh,Kanpur Nagar,209305,0,2
14-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,20
16-12-2025,Uttar Pradesh,Kanpur Nagar,208014,6,42
16-12-2025,Uttar Pradesh,Kanpur Nagar,208025,1,20
16-12-2025,Uttar Pradesh,Kanpur Nagar,209206,6,92
16-12-2025,Uttar Pradesh,Kanpur Nagar,209214,0,36
16-12-2025,Uttar Pradesh,Kanpur Nagar,209401,2,37
10-12-2025,Uttar Pradesh,Kanpur Nagar,208005,0,23
10-12-2025,Uttar Pradesh,Kanpur Nagar,208014,1,36
10-12-2025,Uttar Pradesh,Kanpur Nagar,208017,3,36
10-12-2025,Uttar Pradesh,Kanpur Nagar,208020,2,50
10-12-2025,Uttar Pradesh,Kanpur Nagar,208024,0,10
10-12-2025,Uttar Pradesh,Kanpur Nagar,208025,1,29
10-12-2025,Uttar Pradesh,Kanpur Nagar,209203,2,24
10-12-2025,Uttar Pradesh,Kanpur Nagar,209306,0,1
10-12-2025,Uttar Pradesh,Kanpur Nagar,209307,0,2
10-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,31
09-12-2025,Uttar Pradesh,Kanpur Nagar,208005,0,27
09-12-2025,Uttar Pradesh,Kanpur Nagar,208008,0,5
09-12-2025,Uttar Pradesh,Kanpur Nagar,208011,4,70
09-12-2025,Uttar Pradesh,Kanpur Nagar,208017,1,41
09-12-2025,Uttar Pradesh,Kanpur Nagar,208027,4,64
09-12-2025,Uttar Pradesh,Kanpur Nagar,209202,11,101
09-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,27
09-12-2025,Uttar Pradesh,Kanpur Nagar,209206,3,85
21-12-2025,Uttar Pradesh,Kanpur Nagar,208024,0,1
28-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,7
28-12-2025,Uttar Pradesh,Kanpur Nagar,208012,1,27
28-12-2025,Uttar Pradesh,Kanpur Nagar,208017,3,34
28-12-2025,Uttar Pradesh,Kanpur Nagar,208019,1,31
28-12-2025,Uttar Pradesh,Kanpur Nagar,208022,2,26
28-12-2025,Uttar Pradesh,Kanpur Nagar,209302,0,1
28-12-2025,Uttar Pradesh,Kanpur Nagar,209308,1,2
17-12-2025,Uttar Pradesh,Kanpur Nagar,208001,16,257
17-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,6
17-12-2025,Uttar Pradesh,Kanpur Nagar,209305,0,5
12-12-2025,Uttar Pradesh,Kanpur Nagar,208002,2,56
12-12-2025,Uttar Pradesh,Kanpur Nagar,208009,2,2
12-12-2025,Uttar Pradesh,Kanpur Nagar,208010,5,49
12-12-2025,Uttar Pradesh,Kanpur Nagar,208013,0,39
12-12-2025,Uttar Pradesh,Kanpur Nagar,208014,1,40
12-12-2025,Uttar Pradesh,Kanpur Nagar,208022,1,45
12-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,6
12-12-2025,Uttar Pradesh,Kanpur Nagar,209203,3,29
12-12-2025,Uttar Pradesh,Kanpur Nagar,209210,2,27
12-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,38
06-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,15
06-12-2025,Uttar Pradesh,Kanpur Nagar,208006,2,14
06-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,6
06-12-2025,Uttar Pradesh,Kanpur Nagar,208010,2,59
06-12-2025,Uttar Pradesh,Kanpur Nagar,208011,0,75
06-12-2025,Uttar Pradesh,Kanpur Nagar,208014,2,41
06-12-2025,Uttar Pradesh,Kanpur Nagar,208023,2,49
06-12-2025,Uttar Pradesh,Kanpur Nagar,209204,2,11
06-12-2025,Uttar Pradesh,Kanpur Nagar,209209,0,20
06-12-2025,Uttar Pradesh,Kanpur Nagar,209217,1,34
06-12-2025,Uttar Pradesh,Kanpur Nagar,209401,1,36
06-12-2025,Uttar Pradesh,Kanpur Nagar,209402,1,36
05-12-2025,Uttar Pradesh,Kanpur Nagar,208006,0,24
05-12-2025,Uttar Pradesh,Kanpur Nagar,208007,3,32
05-12-2025,Uttar Pradesh,Kanpur Nagar,208008,0,1
05-12-2025,Uttar Pradesh,Kanpur Nagar,208025,1,20
05-12-2025,Uttar Pradesh,Kanpur Nagar,209202,6,66
05-12-2025,Uttar Pradesh,Kanpur Nagar,209203,1,22
05-12-2025,Uttar Pradesh,Kanpur Nagar,209208,1,4
05-12-2025,Uttar Pradesh,Kanpur Nagar,209401,3,39
03-12-2025,Uttar Pradesh,Kanpur Nagar,208012,1,33
03-12-2025,Uttar Pradesh,Kanpur Nagar,208015,0,5
03-12-2025,Uttar Pradesh,Kanpur Nagar,208025,1,24
03-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,5
03-12-2025,Uttar Pradesh,Kanpur Nagar,209202,4,61
03-12-2025,Uttar Pradesh,Kanpur Nagar,209210,1,24
03-12-2025,Uttar Pradesh,Kanpur Nagar,209305,0,5
03-12-2025,Uttar Pradesh,Kanpur Nagar,209308,2,25
03-12-2025,Uttar Pradesh,Kanpur Nagar,209311,0,1
03-12-2025,Uttar Pradesh,Kanpur Nagar,209401,0,18
04-12-2025,Uttar Pradesh,Kanpur Nagar,208001,11,303
04-12-2025,Uttar Pradesh,Kanpur Nagar,208004,0,43
04-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,2
04-12-2025,Uttar Pradesh,Kanpur Nagar,208010,1,52
04-12-2025,Uttar Pradesh,Kanpur Nagar,208021,6,107
04-12-2025,Uttar Pradesh,Kanpur Nagar,208022,2,38
04-12-2025,Uttar Pradesh,Kanpur Nagar,208023,0,51
04-12-2025,Uttar Pradesh,Kanpur Nagar,208024,1,3
04-12-2025,Uttar Pradesh,Kanpur Nagar,209205,2,18
04-12-2025,Uttar Pradesh,Kanpur Nagar,209305,0,6
04-12-2025,Uttar Pradesh,Kanpur Nagar,209311,0,1
07-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,5
07-12-2025,Uttar Pradesh,Kanpur Nagar,208004,0,4
07-12-2025,Uttar Pradesh,Kanpur Nagar,208017,0,11
07-12-2025,Uttar Pradesh,Kanpur Nagar,209203,0,8
07-12-2025,Uttar Pradesh,Kanpur Nagar,209205,0,19
07-12-2025,Uttar Pradesh,Kanpur Nagar,209206,4,33
07-12-2025,Uttar Pradesh,Kanpur Nagar,209305,0,3
08-11-2025,Uttar Pradesh,Kanpur Nagar,208005,1,13
08-11-2025,Uttar Pradesh,Kanpur Nagar,208010,3,27
08-11-2025,Uttar Pradesh,Kanpur Nagar,208012,5,23
08-11-2025,Uttar Pradesh,Kanpur Nagar,208025,0,4
08-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,2
08-11-2025,Uttar Pradesh,Kanpur Nagar,209201,0,1
08-11-2025,Uttar Pradesh,Kanpur Nagar,209205,1,14
08-11-2025,Uttar Pradesh,Kanpur Nagar,209304,1,19
09-11-2025,Uttar Pradesh,Kanpur Nagar,208001,9,108
09-11-2025,Uttar Pradesh,Kanpur Nagar,208007,1,16
09-11-2025,Uttar Pradesh,Kanpur Nagar,208010,2,26
09-11-2025,Uttar Pradesh,Kanpur Nagar,208013,2,10
09-11-2025,Uttar Pradesh,Kanpur Nagar,208020,0,18
09-11-2025,Uttar Pradesh,Kanpur Nagar,209305,0,5
11-11-2025,Uttar Pradesh,Kanpur Nagar,208002,5,47
11-11-2025,Uttar Pradesh,Kanpur Nagar,208004,1,26
11-11-2025,Uttar Pradesh,Kanpur Nagar,208022,2,29
11-11-2025,Uttar Pradesh,Kanpur Nagar,209206,6,86
11-11-2025,Uttar Pradesh,Kanpur Nagar,209208,1,9
11-11-2025,Uttar Pradesh,Kanpur Nagar,209214,3,32
11-11-2025,Uttar Pradesh,Kanpur Nagar,209217,6,28
11-11-2025,Uttar Pradesh,Kanpur Nagar,209305,0,7
10-11-2025,Uttar Pradesh,Kanpur Nagar,208016,0,9
10-11-2025,Uttar Pradesh,Kanpur Nagar,208017,1,37
10-11-2025,Uttar Pradesh,Kanpur Nagar,208020,4,29
10-11-2025,Uttar Pradesh,Kanpur Nagar,209202,6,81
10-11-2025,Uttar Pradesh,Kanpur Nagar,209203,1,18
10-11-2025,Uttar Pradesh,Kanpur Nagar,209305,0,2
10-11-2025,Uttar Pradesh,Kanpur Nagar,209307,0,2
10-11-2025,Uttar Pradesh,Kanpur Nagar,209308,2,35
10-11-2025,Uttar Pradesh,Kanpur Nagar,208005,5,29
04-11-2025,Uttar Pradesh,Kanpur Nagar,208002,4,31
04-11-2025,Uttar Pradesh,Kanpur Nagar,208003,0,9
04-11-2025,Uttar Pradesh,Kanpur Nagar,208023,2,27
04-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,3
04-11-2025,Uttar Pradesh,Kanpur Nagar,209203,3,29
04-11-2025,Uttar Pradesh,Kanpur Nagar,209214,7,40
05-11-2025,Uttar Pradesh,Kanpur Nagar,208003,0,6
05-11-2025,Uttar Pradesh,Kanpur Nagar,208005,0,8
05-11-2025,Uttar Pradesh,Kanpur Nagar,208007,0,13
05-11-2025,Uttar Pradesh,Kanpur Nagar,208011,3,25
05-11-2025,Uttar Pradesh,Kanpur Nagar,208021,5,40
05-11-2025,Uttar Pradesh,Kanpur Nagar,208025,0,7
05-11-2025,Uttar Pradesh,Kanpur Nagar,209202,1,19
05-11-2025,Uttar Pradesh,Kanpur Nagar,209203,1,11
05-11-2025,Uttar Pradesh,Kanpur Nagar,209204,0,1
05-11-2025,Uttar Pradesh,Kanpur Nagar,209206,2,33
05-11-2025,Uttar Pradesh,Kanpur Nagar,209209,0,10
05-11-2025,Uttar Pradesh,Kanpur Nagar,209210,3,20
05-11-2025,Uttar Pradesh,Kanpur Nagar,209217,0,18
06-11-2025,Uttar Pradesh,Kanpur Nagar,208001,4,185
06-11-2025,Uttar Pradesh,Kanpur Nagar,208002,0,35
06-11-2025,Uttar Pradesh,Kanpur Nagar,208006,0,18
06-11-2025,Uttar Pradesh,Kanpur Nagar,208010,2,27
06-11-2025,Uttar Pradesh,Kanpur Nagar,208012,0,27
06-11-2025,Uttar Pradesh,Kanpur Nagar,208024,0,7
07-11-2025,Uttar Pradesh,Kanpur Nagar,208004,7,18
07-11-2025,Uttar Pradesh,Kanpur Nagar,208005,0,23
07-11-2025,Uttar Pradesh,Kanpur Nagar,208008,2,1
07-11-2025,Uttar Pradesh,Kanpur Nagar,208009,0,3
07-11-2025,Uttar Pradesh,Kanpur Nagar,208015,1,7
07-11-2025,Uttar Pradesh,Kanpur Nagar,208021,3,80
07-11-2025,Uttar Pradesh,Kanpur Nagar,209206,8,60
07-11-2025,Uttar Pradesh,Kanpur Nagar,209402,2,39
12-11-2025,Uttar Pradesh,Kanpur Nagar,208006,1,15
12-11-2025,Uttar Pradesh,Kanpur Nagar,208009,0,1
12-11-2025,Uttar Pradesh,Kanpur Nagar,208010,3,45
12-11-2025,Uttar Pradesh,Kanpur Nagar,208012,1,33
12-11-2025,Uttar Pradesh,Kanpur Nagar,208013,4,32
12-11-2025,Uttar Pradesh,Kanpur Nagar,208014,0,24
12-11-2025,Uttar Pradesh,Kanpur Nagar,208017,4,33
12-11-2025,Uttar Pradesh,Kanpur Nagar,208020,0,43
12-11-2025,Uttar Pradesh,Kanpur Nagar,208024,1,7
12-11-2025,Uttar Pradesh,Kanpur Nagar,208025,3,15
12-11-2025,Uttar Pradesh,Kanpur Nagar,209305,0,11
12-11-2025,Uttar Pradesh,Kanpur Nagar,209311,0,3
14-11-2025,Uttar Pradesh,Kanpur Nagar,208008,0,2
14-11-2025,Uttar Pradesh,Kanpur Nagar,208011,2,72
14-11-2025,Uttar Pradesh,Kanpur Nagar,209203,0,13
29-12-2025,Uttar Pradesh,Kanpur Nagar,208012,1,27
29-12-2025,Uttar Pradesh,Kanpur Nagar,208015,1,4
29-12-2025,Uttar Pradesh,Kanpur Nagar,208017,4,33
29-12-2025,Uttar Pradesh,Kanpur Nagar,208023,2,31
29-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,17
31-12-2025,Uttar Pradesh,Kanpur Nagar,208002,0,43
31-12-2025,Uttar Pradesh,Kanpur Nagar,208006,0,15
31-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,4
31-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,9
31-12-2025,Uttar Pradesh,Kanpur Nagar,209206,4,82
31-12-2025,Uttar Pradesh,Kanpur Nagar,209208,0,4
31-12-2025,Uttar Pradesh,Kanpur Nagar,209311,1,2
25-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,5
25-12-2025,Uttar Pradesh,Kanpur Nagar,208006,0,7
25-12-2025,Uttar Pradesh,Kanpur Nagar,208014,0,15
25-12-2025,Uttar Pradesh,Kanpur Nagar,208015,0,2
25-12-2025,Uttar Pradesh,Kanpur Nagar,208016,1,7
25-12-2025,Uttar Pradesh,Kanpur Nagar,208020,0,28
25-12-2025,Uttar Pradesh,Kanpur Nagar,208026,0,3
25-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,5
25-12-2025,Uttar Pradesh,Kanpur Nagar,209210,0,14
25-12-2025,Uttar Pradesh,Kanpur Nagar,209402,2,6
01-01-2026,Uttar Pradesh,Kanpur Nagar,208001,9,216
01-01-2026,Uttar Pradesh,Kanpur Nagar,208003,0,21
01-01-2026,Uttar Pradesh,Kanpur Nagar,208011,0,38
01-01-2026,Uttar Pradesh,Kanpur Nagar,208012,3,22
01-01-2026,Uttar Pradesh,Kanpur Nagar,208015,0,5
01-01-2026,Uttar Pradesh,Kanpur Nagar,208017,5,34
01-01-2026,Uttar Pradesh,Kanpur Nagar,208021,1,53
01-01-2026,Uttar Pradesh,Kanpur Nagar,208023,0,47
01-01-2026,Uttar Pradesh,Kanpur Nagar,208025,1,9
01-01-2026,Uttar Pradesh,Kanpur Nagar,209202,2,42
01-01-2026,Uttar Pradesh,Kanpur Nagar,209205,1,11
01-01-2026,Uttar Pradesh,Kanpur Nagar,209208,1,3
01-01-2026,Uttar Pradesh,Kanpur Nagar,209209,0,8
01-01-2026,Uttar Pradesh,Kanpur Nagar,209305,0,5
01-01-2026,Uttar Pradesh,Kanpur Nagar,209308,0,14
24-12-2025,Uttar Pradesh,Kanpur Nagar,208006,1,26
24-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,2
24-12-2025,Uttar Pradesh,Kanpur Nagar,208019,2,26
24-12-2025,Uttar Pradesh,Kanpur Nagar,208023,1,32
24-12-2025,Uttar Pradesh,Kanpur Nagar,208025,1,23
24-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,4
24-12-2025,Uttar Pradesh,Kanpur Nagar,209206,2,55
24-12-2025,Uttar Pradesh,Kanpur Nagar,209209,1,23
24-12-2025,Uttar Pradesh,Kanpur Nagar,209310,0,1
24-12-2025,Uttar Pradesh,Kanpur Nagar,209402,4,32
23-12-2025,Uttar Pradesh,Kanpur Nagar,208001,9,251
23-12-2025,Uttar Pradesh,Kanpur Nagar,208005,0,17
23-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,3
23-12-2025,Uttar Pradesh,Kanpur Nagar,208010,6,35
23-12-2025,Uttar Pradesh,Kanpur Nagar,208014,0,48
23-12-2025,Uttar Pradesh,Kanpur Nagar,208016,0,6
23-12-2025,Uttar Pradesh,Kanpur Nagar,208022,0,36
23-12-2025,Uttar Pradesh,Kanpur Nagar,208027,3,76
23-12-2025,Uttar Pradesh,Kanpur Nagar,209203,3,17
27-12-2025,Uttar Pradesh,Kanpur Nagar,208001,7,155
27-12-2025,Uttar Pradesh,Kanpur Nagar,208015,0,9
27-12-2025,Uttar Pradesh,Kanpur Nagar,208025,2,11
27-12-2025,Uttar Pradesh,Kanpur Nagar,208026,0,3
27-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,26
27-12-2025,Uttar Pradesh,Kanpur Nagar,209206,2,44
27-12-2025,Uttar Pradesh,Kanpur Nagar,209210,3,13
27-12-2025,Uttar Pradesh,Kanpur Nagar,209307,0,1
26-12-2025,Uttar Pradesh,Kanpur Nagar,208004,0,23
26-12-2025,Uttar Pradesh,Kanpur Nagar,208011,3,72
26-12-2025,Uttar Pradesh,Kanpur Nagar,208012,0,29
26-12-2025,Uttar Pradesh,Kanpur Nagar,208017,3,35
26-12-2025,Uttar Pradesh,Kanpur Nagar,208027,3,74
26-12-2025,Uttar Pradesh,Kanpur Nagar,209203,7,22
26-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,25
26-12-2025,Uttar Pradesh,Kanpur Nagar,209208,3,1
03-01-2026,Uttar Pradesh,Kanpur Nagar,208006,0,1
03-01-2026,Uttar Pradesh,Kanpur Nagar,208007,1,6
03-01-2026,Uttar Pradesh,Kanpur Nagar,208017,1,8
03-01-2026,Uttar Pradesh,Kanpur Nagar,208019,0,9
03-01-2026,Uttar Pradesh,Kanpur Nagar,208026,0,1
02-01-2026,Uttar Pradesh,Kanpur Nagar,208001,6,149
02-01-2026,Uttar Pradesh,Kanpur Nagar,208002,4,28
02-01-2026,Uttar Pradesh,Kanpur Nagar,208006,2,12
02-01-2026,Uttar Pradesh,Kanpur Nagar,208008,0,3
02-01-2026,Uttar Pradesh,Kanpur Nagar,208010,4,31
02-01-2026,Uttar Pradesh,Kanpur Nagar,208011,3,38
02-01-2026,Uttar Pradesh,Kanpur Nagar,208012,1,22
02-01-2026,Uttar Pradesh,Kanpur Nagar,208017,4,33
02-01-2026,Uttar Pradesh,Kanpur Nagar,208019,2,25
02-01-2026,Uttar Pradesh,Kanpur Nagar,208020,1,27
02-01-2026,Uttar Pradesh,Kanpur Nagar,208021,8,78
02-01-2026,Uttar Pradesh,Kanpur Nagar,208022,0,18
02-01-2026,Uttar Pradesh,Kanpur Nagar,209121,0,2
02-01-2026,Uttar Pradesh,Kanpur Nagar,209217,5,20
02-01-2026,Uttar Pradesh,Kanpur Nagar,209308,2,8
02-01-2026,Uttar Pradesh,Kanpur Nagar,209402,6,12
18-12-2025,Uttar Pradesh,Kanpur Nagar,208001,13,231
18-12-2025,Uttar Pradesh,Kanpur Nagar,208008,0,2
18-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,5
18-12-2025,Uttar Pradesh,Kanpur Nagar,208010,2,60
18-12-2025,Uttar Pradesh,Kanpur Nagar,208020,3,51
18-12-2025,Uttar Pradesh,Kanpur Nagar,208026,0,2
18-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,15
18-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,17
18-12-2025,Uttar Pradesh,Kanpur Nagar,209401,7,28
16-11-2025,Uttar Pradesh,Kanpur Nagar,208003,0,4
16-11-2025,Uttar Pradesh,Kanpur Nagar,208010,2,33
16-11-2025,Uttar Pradesh,Kanpur Nagar,208015,2,6
16-11-2025,Uttar Pradesh,Kanpur Nagar,208016,2,4
16-11-2025,Uttar Pradesh,Kanpur Nagar,208017,1,10
16-11-2025,Uttar Pradesh,Kanpur Nagar,208021,1,45
16-11-2025,Uttar Pradesh,Kanpur Nagar,208023,0,34
16-11-2025,Uttar Pradesh,Kanpur Nagar,208025,1,2
16-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,4
16-11-2025,Uttar Pradesh,Kanpur Nagar,209202,1,35
16-11-2025,Uttar Pradesh,Kanpur Nagar,209217,0,8
16-11-2025,Uttar Pradesh,Kanpur Nagar,209308,1,2
15-11-2025,Uttar Pradesh,Kanpur Nagar,208002,5,34
15-11-2025,Uttar Pradesh,Kanpur Nagar,208005,1,19
15-11-2025,Uttar Pradesh,Kanpur Nagar,208010,2,50
15-11-2025,Uttar Pradesh,Kanpur Nagar,208015,1,7
15-11-2025,Uttar Pradesh,Kanpur Nagar,208023,1,60
15-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,5
15-11-2025,Uttar Pradesh,Kanpur Nagar,209203,3,16
15-11-2025,Uttar Pradesh,Kanpur Nagar,209210,1,27
15-11-2025,Uttar Pradesh,Kanpur Nagar,209217,0,16
13-11-2025,Uttar Pradesh,Kanpur Nagar,208008,0,3
13-11-2025,Uttar Pradesh,Kanpur Nagar,208010,2,68
13-11-2025,Uttar Pradesh,Kanpur Nagar,208014,3,32
13-11-2025,Uttar Pradesh,Kanpur Nagar,208017,0,41
13-11-2025,Uttar Pradesh,Kanpur Nagar,208019,2,35
13-11-2025,Uttar Pradesh,Kanpur Nagar,208022,1,30
13-11-2025,Uttar Pradesh,Kanpur Nagar,209121,1,0
13-11-2025,Uttar Pradesh,Kanpur Nagar,209205,1,26
13-11-2025,Uttar Pradesh,Kanpur Nagar,209217,2,21
13-11-2025,Uttar Pradesh,Kanpur Nagar,209304,1,10
13-11-2025,Uttar Pradesh,Kanpur Nagar,209308,1,19
13-11-2025,Uttar Pradesh,Kanpur Nagar,209402,3,31
17-11-2025,Uttar Pradesh,Kanpur Nagar,208005,0,23
17-11-2025,Uttar Pradesh,Kanpur Nagar,208015,0,10
17-11-2025,Uttar Pradesh,Kanpur Nagar,209307,0,1
17-11-2025,Uttar Pradesh,Kanpur Nagar,209311,1,6
17-11-2025,Uttar Pradesh,Kanpur Nagar,209402,2,47
18-11-2025,Uttar Pradesh,Kanpur Nagar,208004,2,55
18-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,4
18-11-2025,Uttar Pradesh,Kanpur Nagar,209209,4,13
18-11-2025,Uttar Pradesh,Kanpur Nagar,209210,0,24
18-11-2025,Uttar Pradesh,Kanpur Nagar,209401,3,27
19-11-2025,Uttar Pradesh,Kanpur Nagar,208001,7,334
19-11-2025,Uttar Pradesh,Kanpur Nagar,208003,1,20
19-11-2025,Uttar Pradesh,Kanpur Nagar,208011,1,91
19-11-2025,Uttar Pradesh,Kanpur Nagar,208023,1,69
19-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,5
19-11-2025,Uttar Pradesh,Kanpur Nagar,209205,1,21
19-11-2025,Uttar Pradesh,Kanpur Nagar,209209,1,11
19-11-2025,Uttar Pradesh,Kanpur Nagar,209304,0,23
20-11-2025,Uttar Pradesh,Kanpur Nagar,208008,1,1
20-11-2025,Uttar Pradesh,Kanpur Nagar,208009,1,3
20-11-2025,Uttar Pradesh,Kanpur Nagar,208017,2,44
20-11-2025,Uttar Pradesh,Kanpur Nagar,208024,1,4
20-11-2025,Uttar Pradesh,Kanpur Nagar,208027,5,44
20-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,4
20-11-2025,Uttar Pradesh,Kanpur Nagar,209204,1,5
20-11-2025,Uttar Pradesh,Kanpur Nagar,209308,0,20
20-11-2025,Uttar Pradesh,Kanpur Nagar,209402,0,39
21-11-2025,Uttar Pradesh,Kanpur Nagar,208002,3,40
21-11-2025,Uttar Pradesh,Kanpur Nagar,208005,0,17
21-11-2025,Uttar Pradesh,Kanpur Nagar,208006,1,11
21-11-2025,Uttar Pradesh,Kanpur Nagar,208010,2,48
21-11-2025,Uttar Pradesh,Kanpur Nagar,208015,0,7
21-11-2025,Uttar Pradesh,Kanpur Nagar,208025,2,12
21-11-2025,Uttar Pradesh,Kanpur Nagar,209202,1,57
21-11-2025,Uttar Pradesh,Kanpur Nagar,209204,1,13
21-11-2025,Uttar Pradesh,Kanpur Nagar,209209,0,5
03-11-2025,Uttar Pradesh,Kanpur Nagar,208001,10,184
03-11-2025,Uttar Pradesh,Kanpur Nagar,208007,1,29
03-11-2025,Uttar Pradesh,Kanpur Nagar,208011,5,41
03-11-2025,Uttar Pradesh,Kanpur Nagar,208017,6,38
03-11-2025,Uttar Pradesh,Kanpur Nagar,208025,2,12
03-11-2025,Uttar Pradesh,Kanpur Nagar,209203,3,35
03-11-2025,Uttar Pradesh,Kanpur Nagar,209311,0,4
03-11-2025,Uttar Pradesh,Kanpur Nagar,209401,2,28
01-11-2025,Uttar Pradesh,Kanpur Nagar,208001,11,131
01-11-2025,Uttar Pradesh,Kanpur Nagar,208002,3,29
01-11-2025,Uttar Pradesh,Kanpur Nagar,208010,1,30
01-11-2025,Uttar Pradesh,Kanpur Nagar,208011,5,63
01-11-2025,Uttar Pradesh,Kanpur Nagar,208014,0,16
01-11-2025,Uttar Pradesh,Kanpur Nagar,208020,1,29
01-11-2025,Uttar Pradesh,Kanpur Nagar,208023,1,21
01-11-2025,Uttar Pradesh,Kanpur Nagar,208026,0,3
01-11-2025,Uttar Pradesh,Kanpur Nagar,209202,3,76
01-11-2025,Uttar Pradesh,Kanpur Nagar,209217,1,31
24-11-2025,Uttar Pradesh,Kanpur Nagar,208001,7,293
24-11-2025,Uttar Pradesh,Kanpur Nagar,208011,3,88
