date,state,district,pincode,demo_age_5_17,demo_age_17_
20-11-2025,Uttar Pradesh,Bareilly,243002,0,1
20-11-2025,Uttar Pradesh,Bareilly,243003,3,118
20-11-2025,Uttar Pradesh,Bareilly,243407,0,9
20-11-2025,Uttar Pradesh,Bareilly,243506,1,32
20-11-2025,Uttar Pradesh,Bareilly,262201,0,2
21-11-2025,Uttar Pradesh,Bareilly,243401,2,25
21-11-2025,Uttar Pradesh,Bareilly,243504,4,27
01-11-2025,Uttar Pradesh,Bareilly,243001,5,97
01-11-2025,Uttar Pradesh,Bareilly,243301,6,48
01-11-2025,Uttar Pradesh,Bareilly,243402,5,22
03-11-2025,Uttar Pradesh,Bareilly,243123,9,70
03-11-2025,Uttar Pradesh,Bareilly,243201,13,169
03-11-2025,Uttar Pradesh,Bareilly,243401,2,17
03-11-2025,Uttar Pradesh,Bareilly,243503,10,150
03-11-2025,Uttar Pradesh,Bareilly,262201,0,1
03-11-2025,Uttar Pradesh,Bareilly,262407,0,44
24-11-2025,Uttar Pradesh,Bareilly,243501,3,48
24-11-2025,Uttar Pradesh,Bareilly,262122,0,1
25-11-2025,Uttar Pradesh,Bareilly,243006,3,87
25-11-2025,Uttar Pradesh,Bareilly,243201,8,252
25-11-2025,Uttar Pradesh,Bareilly,243301,6,92
25-11-2025,Uttar Pradesh,Bareilly,243302,2,64
25-11-2025,Uttar Pradesh,Bareilly,243402,1,22
25-11-2025,Uttar Pradesh,Bareilly,243403,0,2
25-11-2025,Uttar Pradesh,Bareilly,243501,1,51
25-11-2025,Uttar Pradesh,Bareilly,243504,1,42
25-11-2025,Uttar Pradesh,Bareilly,243506,1,29
02-11-2025,Uttar Pradesh,Bareilly,243004,0,1
02-11-2025,Uttar Pradesh,Bareilly,243005,0,16
02-11-2025,Uttar Pradesh,Bareilly,243202,0,34
02-11-2025,Uttar Pradesh,Bareilly,243302,0,25
02-11-2025,Uttar Pradesh,Bareilly,243402,0,9
02-11-2025,Uttar Pradesh,Bareilly,243403,0,1
22-11-2025,Uttar Pradesh,Bareilly,243006,1,20
22-11-2025,Uttar Pradesh,Bareilly,243203,2,46
22-11-2025,Uttar Pradesh,Bareilly,243301,2,50
22-11-2025,Uttar Pradesh,Bareilly,243303,1,43
22-11-2025,Uttar Pradesh,Bareilly,243504,2,35
22-11-2025,Uttar Pradesh,Bareilly,262406,0,52
23-11-2025,Uttar Pradesh,Bareilly,243004,0,1
23-11-2025,Uttar Pradesh,Bareilly,243123,4,108
23-11-2025,Uttar Pradesh,Bareilly,243401,3,10
23-11-2025,Uttar Pradesh,Bareilly,243402,0,13
23-11-2025,Uttar Pradesh,Bareilly,262406,0,86
27-11-2025,Uttar Pradesh,Bareilly,243005,3,211
27-11-2025,Uttar Pradesh,Bareilly,243006,1,108
27-11-2025,Uttar Pradesh,Bareilly,243202,4,104
27-11-2025,Uttar Pradesh,Bareilly,243301,2,103
27-11-2025,Uttar Pradesh,Bareilly,243302,4,92
27-11-2025,Uttar Pradesh,Bareilly,243303,4,83
27-11-2025,Uttar Pradesh,Bareilly,243401,4,29
27-11-2025,Uttar Pradesh,Bareilly,243403,1,4
31-10-2025,Uttar Pradesh,Bareilly,243201,10,169
31-10-2025,Uttar Pradesh,Bareilly,243503,5,167
26-11-2025,Uttar Pradesh,Bareilly,243002,0,2
26-11-2025,Uttar Pradesh,Bareilly,243004,0,1
26-11-2025,Uttar Pradesh,Bareilly,243006,3,98
26-11-2025,Uttar Pradesh,Bareilly,243402,1,36
26-11-2025,Uttar Pradesh,Bareilly,243407,0,15
26-11-2025,Uttar Pradesh,Bareilly,243502,2,103
26-11-2025,Uttar Pradesh,Bareilly,243504,1,56
26-11-2025,Uttar Pradesh,Bareilly,243506,3,39
30-10-2025,Uttar Pradesh,Bareilly,243122,5,53
30-10-2025,Uttar Pradesh,Bareilly,243203,1,37
30-10-2025,Uttar Pradesh,Bareilly,243506,2,32
30-10-2025,Uttar Pradesh,Bareilly,262407,1,41
29-10-2025,Uttar Pradesh,Bareilly,243003,2,35
29-10-2025,Uttar Pradesh,Bareilly,243006,1,28
29-10-2025,Uttar Pradesh,Bareilly,243123,4,82
29-10-2025,Uttar Pradesh,Bareilly,243201,11,155
29-10-2025,Uttar Pradesh,Bareilly,243203,1,33
29-10-2025,Uttar Pradesh,Bareilly,243301,2,60
29-10-2025,Uttar Pradesh,Bareilly,243302,3,63
29-10-2025,Uttar Pradesh,Bareilly,243502,6,57
01-12-2025,Uttar Pradesh,Bareilly,243006,0,59
01-12-2025,Uttar Pradesh,Bareilly,243122,5,136
01-12-2025,Uttar Pradesh,Bareilly,243403,0,7
01-12-2025,Uttar Pradesh,Bareilly,243506,3,45
01-12-2025,Uttar Pradesh,Bareilly,262407,3,71
02-12-2025,Uttar Pradesh,Bareilly,243004,0,1
02-12-2025,Uttar Pradesh,Bareilly,243203,4,31
02-12-2025,Uttar Pradesh,Bareilly,243504,4,48
28-11-2025,Uttar Pradesh,Bareilly,243122,7,161
28-11-2025,Uttar Pradesh,Bareilly,243201,9,292
28-11-2025,Uttar Pradesh,Bareilly,243203,5,68
28-11-2025,Uttar Pradesh,Bareilly,243402,1,37
29-11-2025,Uttar Pradesh,Bareilly,243006,2,104
29-11-2025,Uttar Pradesh,Bareilly,243303,5,80
29-11-2025,Uttar Pradesh,Bareilly,243403,1,5
30-11-2025,Uttar Pradesh,Bareilly,243005,2,101
30-11-2025,Uttar Pradesh,Bareilly,243201,4,220
30-11-2025,Uttar Pradesh,Bareilly,243301,1,34
30-11-2025,Uttar Pradesh,Bareilly,243407,0,5
30-11-2025,Uttar Pradesh,Bareilly,243501,4,36
30-11-2025,Uttar Pradesh,Bareilly,243506,0,9
30-11-2025,Uttar Pradesh,Bareilly,262406,3,106
01-03-2025,Uttar Pradesh,Bareilly,243504,157,1605
01-03-2025,Uttar Pradesh,Bareilly,243502,114,1497
01-03-2025,Uttar Pradesh,Bareilly,243001,285,3387
01-03-2025,Uttar Pradesh,Bareilly,243005,106,1187
01-04-2025,Uttar Pradesh,Bareilly,243122,243,2103
01-04-2025,Uttar Pradesh,Bareilly,243123,268,2338
01-05-2025,Uttar Pradesh,Bareilly,243001,342,3393
01-06-2025,Uttar Pradesh,Bareilly,243001,273,3342
01-07-2025,Uttar Pradesh,Bareilly,243001,452,4097
01-07-2025,Uttar Pradesh,Bareilly,243122,297,2381
01-03-2025,Uttar Pradesh,Bareilly,243303,160,2146
01-03-2025,Uttar Pradesh,Bareilly,243003,56,870
01-09-2025,Uttar Pradesh,Bareilly,243001,20,97
01-09-2025,Uttar Pradesh,Bareilly,243122,6,72
02-09-2025,Uttar Pradesh,Bareilly,243006,4,25
02-09-2025,Uttar Pradesh,Bareilly,243123,6,80
02-09-2025,Uttar Pradesh,Bareilly,243201,19,145
02-09-2025,Uttar Pradesh,Bareilly,243203,7,36
02-09-2025,Uttar Pradesh,Bareilly,243302,15,56
02-09-2025,Uttar Pradesh,Bareilly,243303,18,72
02-09-2025,Uttar Pradesh,Bareilly,243401,2,29
02-09-2025,Uttar Pradesh,Bareilly,243502,11,57
03-09-2025,Uttar Pradesh,Bareilly,243005,7,39
03-09-2025,Uttar Pradesh,Bareilly,243123,13,72
03-09-2025,Uttar Pradesh,Bareilly,243201,31,134
03-09-2025,Uttar Pradesh,Bareilly,243301,14,68
03-09-2025,Uttar Pradesh,Bareilly,243407,1,5
03-09-2025,Uttar Pradesh,Bareilly,243504,14,53
05-09-2025,Uttar Pradesh,Bareilly,243006,0,19
05-09-2025,Uttar Pradesh,Bareilly,243201,16,65
05-09-2025,Uttar Pradesh,Bareilly,243202,3,32
05-09-2025,Uttar Pradesh,Bareilly,243203,1,17
05-09-2025,Uttar Pradesh,Bareilly,243403,0,2
05-09-2025,Uttar Pradesh,Bareilly,243407,0,2
05-09-2025,Uttar Pradesh,Bareilly,243506,3,25
05-09-2025,Uttar Pradesh,Bareilly,262407,3,11
04-09-2025,Uttar Pradesh,Bareilly,243003,6,32
04-09-2025,Uttar Pradesh,Bareilly,243006,2,24
04-09-2025,Uttar Pradesh,Bareilly,243402,6,27
04-09-2025,Uttar Pradesh,Bareilly,243501,3,35
04-09-2025,Uttar Pradesh,Bareilly,243505,21,104
04-09-2025,Uttar Pradesh,Bareilly,243506,6,30
07-09-2025,Uttar Pradesh,Bareilly,243005,4,17
07-09-2025,Uttar Pradesh,Bareilly,243122,2,31
07-09-2025,Uttar Pradesh,Bareilly,243201,6,72
07-09-2025,Uttar Pradesh,Bareilly,243203,3,10
07-09-2025,Uttar Pradesh,Bareilly,262406,7,59
07-09-2025,Uttar Pradesh,Bareilly,262407,3,15
06-09-2025,Uttar Pradesh,Bareilly,243006,5,29
06-09-2025,Uttar Pradesh,Bareilly,243201,38,196
06-09-2025,Uttar Pradesh,Bareilly,243203,7,60
06-09-2025,Uttar Pradesh,Bareilly,243301,25,53
06-09-2025,Uttar Pradesh,Bareilly,243303,25,53
06-09-2025,Uttar Pradesh,Bareilly,262406,24,107
08-09-2025,Uttar Pradesh,Bareilly,243003,3,46
08-09-2025,Uttar Pradesh,Bareilly,243203,9,54
08-09-2025,Uttar Pradesh,Bareilly,243302,37,77
08-09-2025,Uttar Pradesh,Bareilly,243401,6,28
08-09-2025,Uttar Pradesh,Bareilly,243504,13,36
08-09-2025,Uttar Pradesh,Bareilly,262406,32,150
10-09-2025,Uttar Pradesh,Bareilly,243004,0,1
10-09-2025,Uttar Pradesh,Bareilly,243005,9,74
10-09-2025,Uttar Pradesh,Bareilly,243302,25,106
10-09-2025,Uttar Pradesh,Bareilly,243402,14,42
10-09-2025,Uttar Pradesh,Bareilly,243505,40,141
10-09-2025,Uttar Pradesh,Bareilly,262406,28,156
09-09-2025,Uttar Pradesh,Bareilly,243203,14,52
09-09-2025,Uttar Pradesh,Bareilly,243501,10,43
09-09-2025,Uttar Pradesh,Bareilly,243503,45,239
11-09-2025,Uttar Pradesh,Bareilly,243003,4,29
11-09-2025,Uttar Pradesh,Bareilly,243122,11,82
11-09-2025,Uttar Pradesh,Bareilly,243123,9,71
11-09-2025,Uttar Pradesh,Bareilly,243501,5,44
11-09-2025,Uttar Pradesh,Bareilly,243506,5,28
11-09-2025,Uttar Pradesh,Bareilly,262406,18,137
11-09-2025,Uttar Pradesh,Bareilly,262407,14,53
12-09-2025,Uttar Pradesh,Bareilly,243005,3,57
12-09-2025,Uttar Pradesh,Bareilly,243203,11,45
13-09-2025,Uttar Pradesh,Bareilly,243005,2,50
13-09-2025,Uttar Pradesh,Bareilly,243202,6,65
13-09-2025,Uttar Pradesh,Bareilly,243401,10,31
13-09-2025,Uttar Pradesh,Bareilly,243504,10,41
13-09-2025,Uttar Pradesh,Bareilly,243506,9,34
13-09-2025,Uttar Pradesh,Bareilly,262407,12,51
14-09-2025,Uttar Pradesh,Bareilly,243006,1,7
16-09-2025,Uttar Pradesh,Bareilly,243203,10,75
16-09-2025,Uttar Pradesh,Bareilly,243403,0,3
16-09-2025,Uttar Pradesh,Bareilly,243502,4,50
15-09-2025,Uttar Pradesh,Bareilly,243123,5,99
15-09-2025,Uttar Pradesh,Bareilly,243303,11,65
15-09-2025,Uttar Pradesh,Bareilly,243402,7,28
15-09-2025,Uttar Pradesh,Bareilly,243502,4,64
17-09-2025,Uttar Pradesh,Bareilly,243002,0,1
17-09-2025,Uttar Pradesh,Bareilly,243006,3,24
17-09-2025,Uttar Pradesh,Bareilly,243301,4,45
17-09-2025,Uttar Pradesh,Bareilly,243407,0,5
17-09-2025,Uttar Pradesh,Bareilly,243501,6,31
18-09-2025,Uttar Pradesh,Bareilly,243003,4,37
18-09-2025,Uttar Pradesh,Bareilly,243005,1,36
18-09-2025,Uttar Pradesh,Bareilly,243006,1,47
18-09-2025,Uttar Pradesh,Bareilly,243202,5,47
18-09-2025,Uttar Pradesh,Bareilly,243503,32,112
18-09-2025,Uttar Pradesh,Bareilly,262406,11,95
19-09-2025,Uttar Pradesh,Bareilly,243201,16,140
19-09-2025,Uttar Pradesh,Bareilly,243401,5,27
19-09-2025,Uttar Pradesh,Bareilly,243504,17,60
19-09-2025,Uttar Pradesh,Bareilly,262407,8,45
20-09-2025,Uttar Pradesh,Bareilly,243002,0,1
20-09-2025,Uttar Pradesh,Bareilly,243202,13,71
20-09-2025,Uttar Pradesh,Bareilly,243301,10,56
20-09-2025,Uttar Pradesh,Bareilly,243504,7,36
20-09-2025,Uttar Pradesh,Bareilly,243505,9,122
13-10-2025,Uttar Pradesh,Bareilly,243122,0,17
13-10-2025,Uttar Pradesh,Bareilly,243501,0,8
15-10-2025,Uttar Pradesh,Bareilly,243407,0,6
15-10-2025,Uttar Pradesh,Bareilly,262406,14,107
15-10-2025,Uttar Pradesh,Bareilly,262407,4,44
16-10-2025,Uttar Pradesh,Bareilly,243005,4,41
16-10-2025,Uttar Pradesh,Bareilly,243302,9,51
16-10-2025,Uttar Pradesh,Bareilly,243403,1,3
16-10-2025,Uttar Pradesh,Bareilly,243505,8,69
26-10-2025,Uttar Pradesh,Bareilly,243122,4,69
26-10-2025,Uttar Pradesh,Bareilly,243203,7,44
26-10-2025,Uttar Pradesh,Bareilly,243504,8,65
19-10-2025,Uttar Pradesh,Bareilly,243006,3,23
19-10-2025,Uttar Pradesh,Bareilly,243122,6,58
19-10-2025,Uttar Pradesh,Bareilly,243302,3,40
19-10-2025,Uttar Pradesh,Bareilly,243502,2,33
19-10-2025,Uttar Pradesh,Bareilly,243505,8,57
19-10-2025,Uttar Pradesh,Bareilly,262406,11,73
20-10-2025,Uttar Pradesh,Bareilly,243122,3,16
20-10-2025,Uttar Pradesh,Bareilly,243202,2,14
20-10-2025,Uttar Pradesh,Bareilly,243402,0,8
20-10-2025,Uttar Pradesh,Bareilly,243501,0,2
20-10-2025,Uttar Pradesh,Bareilly,262407,4,17
21-10-2025,Uttar Pradesh,Bareilly,243401,1,3
21-10-2025,Uttar Pradesh,Bareilly,243402,0,6
22-10-2025,Uttar Pradesh,Bareilly,243004,0,1
22-10-2025,Uttar Pradesh,Bareilly,243122,0,2
22-10-2025,Uttar Pradesh,Bareilly,243202,0,1
22-10-2025,Uttar Pradesh,Bareilly,243503,0,3
27-10-2025,Uttar Pradesh,Bareilly,243006,2,17
27-10-2025,Uttar Pradesh,Bareilly,243123,3,31
27-10-2025,Uttar Pradesh,Bareilly,243402,2,13
27-10-2025,Uttar Pradesh,Bareilly,243506,3,20
17-10-2025,Uttar Pradesh,Bareilly,243001,4,72
17-10-2025,Uttar Pradesh,Bareilly,243401,0,24
17-10-2025,Uttar Pradesh,Bareilly,243407,0,5
17-10-2025,Uttar Pradesh,Bareilly,243504,1,27
17-10-2025,Uttar Pradesh,Bareilly,243505,8,58
17-10-2025,Uttar Pradesh,Bareilly,243506,4,25
17-10-2025,Uttar Pradesh,Bareilly,262407,2,32
18-10-2025,Uttar Pradesh,Bareilly,243001,7,88
18-10-2025,Uttar Pradesh,Bareilly,243003,5,28
18-10-2025,Uttar Pradesh,Bareilly,243302,7,40
18-10-2025,Uttar Pradesh,Bareilly,243401,2,21
18-10-2025,Uttar Pradesh,Bareilly,243402,2,10
24-10-2025,Uttar Pradesh,Bareilly,243003,4,19
24-10-2025,Uttar Pradesh,Bareilly,243005,0,29
24-10-2025,Uttar Pradesh,Bareilly,243122,4,55
24-10-2025,Uttar Pradesh,Bareilly,243202,9,67
24-10-2025,Uttar Pradesh,Bareilly,243303,4,43
24-10-2025,Uttar Pradesh,Bareilly,243403,0,1
24-10-2025,Uttar Pradesh,Bareilly,243506,3,19
24-10-2025,Uttar Pradesh,Bareilly,262406,12,73
23-10-2025,Uttar Pradesh,Bareilly,243501,0,1
25-10-2025,Uttar Pradesh,Bareilly,243001,5,58
25-10-2025,Uttar Pradesh,Bareilly,243501,1,12
28-10-2025,Uttar Pradesh,Bareilly,243005,0,34
28-10-2025,Uttar Pradesh,Bareilly,243006,1,24
28-10-2025,Uttar Pradesh,Bareilly,243123,2,50
28-10-2025,Uttar Pradesh,Bareilly,243202,6,59
28-10-2025,Uttar Pradesh,Bareilly,243301,3,35
28-10-2025,Uttar Pradesh,Bareilly,243303,3,52
28-10-2025,Uttar Pradesh,Bareilly,243401,4,19
28-10-2025,Uttar Pradesh,Bareilly,243504,1,48
31-10-2025,Uttar Pradesh,Bareilly,243002,0,1
31-10-2025,Uttar Pradesh,Bareilly,243004,0,1
31-10-2025,Uttar Pradesh,Bareilly,262203,0,1
06-11-2025,Uttar Pradesh,Bareilly,262302,0,1
10-11-2025,Uttar Pradesh,Bareilly,243002,0,1
07-12-2025,Uttar Pradesh,Bareilly,243004,0,1
06-12-2025,Uttar Pradesh,Bareilly,243301,7,72
04-11-2025,Uttar Pradesh,Bareilly,243001,7,116
04-11-2025,Uttar Pradesh,Bareilly,243005,2,73
04-11-2025,Uttar Pradesh,Bareilly,243006,0,50
04-11-2025,Uttar Pradesh,Bareilly,243303,4,73
04-11-2025,Uttar Pradesh,Bareilly,243402,5,39
04-11-2025,Uttar Pradesh,Bareilly,243403,0,1
05-11-2025,Uttar Pradesh,Bareilly,243005,0,52
05-11-2025,Uttar Pradesh,Bareilly,243202,0,55
06-11-2025,Uttar Pradesh,Bareilly,243003,3,40
06-11-2025,Uttar Pradesh,Bareilly,243303,5,51
06-11-2025,Uttar Pradesh,Bareilly,243501,3,43
06-11-2025,Uttar Pradesh,Bareilly,243504,1,39
06-11-2025,Uttar Pradesh,Bareilly,262201,0,1
07-11-2025,Uttar Pradesh,Bareilly,243303,2,58
07-11-2025,Uttar Pradesh,Bareilly,243501,3,27
07-11-2025,Uttar Pradesh,Bareilly,262122,0,1
07-12-2025,Uttar Pradesh,Bareilly,243003,0,36
07-12-2025,Uttar Pradesh,Bareilly,243401,1,17
07-12-2025,Uttar Pradesh,Bareilly,243407,1,7
07-12-2025,Uttar Pradesh,Bareilly,243502,4,37
04-12-2025,Uttar Pradesh,Bareilly,243122,4,111
04-12-2025,Uttar Pradesh,Bareilly,243123,6,114
04-12-2025,Uttar Pradesh,Bareilly,243505,10,156
08-11-2025,Uttar Pradesh,Bareilly,243002,0,1
08-11-2025,Uttar Pradesh,Bareilly,243122,3,55
08-11-2025,Uttar Pradesh,Bareilly,262406,4,69
09-11-2025,Uttar Pradesh,Bareilly,243001,0,35
11-11-2025,Uttar Pradesh,Bareilly,243004,0,2
11-11-2025,Uttar Pradesh,Bareilly,243506,3,16
10-11-2025,Uttar Pradesh,Bareilly,243003,1,54
10-11-2025,Uttar Pradesh,Bareilly,243303,5,45
10-11-2025,Uttar Pradesh,Bareilly,243506,1,17
12-11-2025,Uttar Pradesh,Bareilly,243004,0,1
12-11-2025,Uttar Pradesh,Bareilly,243006,3,48
12-11-2025,Uttar Pradesh,Bareilly,243201,14,192
12-11-2025,Uttar Pradesh,Bareilly,243303,6,66
12-11-2025,Uttar Pradesh,Bareilly,262406,11,95
12-11-2025,Uttar Pradesh,Bareilly,262407,0,42
13-11-2025,Uttar Pradesh,Bareilly,243004,0,1
13-11-2025,Uttar Pradesh,Bareilly,243201,12,204
13-11-2025,Uttar Pradesh,Bareilly,243203,7,57
13-11-2025,Uttar Pradesh,Bareilly,243302,3,58
13-11-2025,Uttar Pradesh,Bareilly,243407,0,11
13-11-2025,Uttar Pradesh,Bareilly,243505,6,135
13-11-2025,Uttar Pradesh,Bareilly,262407,1,51
14-11-2025,Uttar Pradesh,Bareilly,243123,12,97
14-11-2025,Uttar Pradesh,Bareilly,243301,11,129
14-11-2025,Uttar Pradesh,Bareilly,243303,8,67
14-11-2025,Uttar Pradesh,Bareilly,243501,2,49
14-11-2025,Uttar Pradesh,Bareilly,243504,4,39
14-11-2025,Uttar Pradesh,Bareilly,243505,12,101
14-11-2025,Uttar Pradesh,Bareilly,262122,0,1
16-11-2025,Uttar Pradesh,Bareilly,243202,5,45
16-11-2025,Uttar Pradesh,Bareilly,243203,0,17
16-11-2025,Uttar Pradesh,Bareilly,243504,1,20
16-11-2025,Uttar Pradesh,Bareilly,262407,1,28
15-11-2025,Uttar Pradesh,Bareilly,243003,2,88
15-11-2025,Uttar Pradesh,Bareilly,243005,4,234
15-11-2025,Uttar Pradesh,Bareilly,243006,2,94
15-11-2025,Uttar Pradesh,Bareilly,243122,8,128
15-11-2025,Uttar Pradesh,Bareilly,243202,3,92
15-11-2025,Uttar Pradesh,Bareilly,243203,6,57
15-11-2025,Uttar Pradesh,Bareilly,243403,0,1
15-11-2025,Uttar Pradesh,Bareilly,243407,0,11
15-11-2025,Uttar Pradesh,Bareilly,243501,0,35
15-11-2025,Uttar Pradesh,Bareilly,262406,9,124
28-12-2025,Uttar Pradesh,Bareilly,243122,7,89
28-12-2025,Uttar Pradesh,Bareilly,243401,2,23
28-12-2025,Uttar Pradesh,Bareilly,243505,7,71
28-12-2025,Uttar Pradesh,Bareilly,262406,9,56
29-12-2025,Uttar Pradesh,Bareilly,243003,2,85
29-12-2025,Uttar Pradesh,Bareilly,243006,3,46
29-12-2025,Uttar Pradesh,Bareilly,243123,6,86
29-12-2025,Uttar Pradesh,Bareilly,243202,4,66
29-12-2025,Uttar Pradesh,Bareilly,243203,1,41
29-12-2025,Uttar Pradesh,Bareilly,243407,2,11
29-12-2025,Uttar Pradesh,Bareilly,243503,11,147
29-12-2025,Uttar Pradesh,Bareilly,243505,12,125
31-12-2025,Uttar Pradesh,Bareilly,243004,0,2
31-12-2025,Uttar Pradesh,Bareilly,243303,6,52
02-01-2026,Uttar Pradesh,Bareilly,243301,4,39
02-01-2026,Uttar Pradesh,Bareilly,243401,1,18
02-01-2026,Uttar Pradesh,Bareilly,243403,0,3
02-01-2026,Uttar Pradesh,Bareilly,243502,0,32
02-01-2026,Uttar Pradesh,Bareilly,262407,6,14
01-01-2026,Uttar Pradesh,Bareilly,243003,1,74
01-01-2026,Uttar Pradesh,Bareilly,243401,0,16
01-01-2026,Uttar Pradesh,Bareilly,243403,0,1
01-01-2026,Uttar Pradesh,Bareilly,243501,2,23
29-11-2025,Uttar Pradesh,Bareilly,262001,0,1
03-01-2026,Uttar Pradesh,Bareilly,243006,0,6
03-01-2026,Uttar Pradesh,Bareilly,243302,0,14
03-01-2026,Uttar Pradesh,Bareilly,243401,0,5
03-01-2026,Uttar Pradesh,Bareilly,243504,1,13
23-12-2025,Uttar Pradesh,Bareilly,243123,7,130
23-12-2025,Uttar Pradesh,Bareilly,243302,5,77
23-12-2025,Uttar Pradesh,Bareilly,243402,1,28
23-12-2025,Uttar Pradesh,Bareilly,243407,0,9
23-12-2025,Uttar Pradesh,Bareilly,262202,0,1
24-12-2025,Uttar Pradesh,Bareilly,243006,4,53
24-12-2025,Uttar Pradesh,Bareilly,243123,7,108
24-12-2025,Uttar Pradesh,Bareilly,243201,12,179
24-12-2025,Uttar Pradesh,Bareilly,243202,3,72
24-12-2025,Uttar Pradesh,Bareilly,243203,0,33
24-12-2025,Uttar Pradesh,Bareilly,243401,3,34
24-12-2025,Uttar Pradesh,Bareilly,243402,4,40
24-12-2025,Uttar Pradesh,Bareilly,243403,0,5
24-12-2025,Uttar Pradesh,Bareilly,243503,15,179
24-12-2025,Uttar Pradesh,Bareilly,243504,3,59
24-12-2025,Uttar Pradesh,Bareilly,262406,8,100
26-12-2025,Uttar Pradesh,Bareilly,243407,0,13
26-12-2025,Uttar Pradesh,Bareilly,243504,4,59
26-12-2025,Uttar Pradesh,Bareilly,262122,0,1
26-12-2025,Uttar Pradesh,Bareilly,262406,6,89
25-12-2025,Uttar Pradesh,Bareilly,243122,5,62
25-12-2025,Uttar Pradesh,Bareilly,243201,7,108
25-12-2025,Uttar Pradesh,Bareilly,243504,3,34
25-12-2025,Uttar Pradesh,Bareilly,243506,0,32
25-12-2025,Uttar Pradesh,Bareilly,262407,3,30
27-12-2025,Uttar Pradesh,Bareilly,243002,0,2
27-12-2025,Uttar Pradesh,Bareilly,243407,4,11
27-12-2025,Uttar Pradesh,Bareilly,243503,4,138
27-12-2025,Uttar Pradesh,Bareilly,243504,3,29
27-12-2025,Uttar Pradesh,Bareilly,262407,3,78
18-12-2025,Uttar Pradesh,Bareilly,243004,0,2
18-12-2025,Uttar Pradesh,Bareilly,243006,0,41
18-12-2025,Uttar Pradesh,Bareilly,243201,5,208
18-12-2025,Uttar Pradesh,Bareilly,243302,10,86
18-12-2025,Uttar Pradesh,Bareilly,243407,0,18
18-12-2025,Uttar Pradesh,Bareilly,243504,7,45
18-12-2025,Uttar Pradesh,Bareilly,243506,9,48
19-12-2025,Uttar Pradesh,Bareilly,243201,12,150
19-12-2025,Uttar Pradesh,Bareilly,243301,1,45
19-12-2025,Uttar Pradesh,Bareilly,243501,4,23
19-12-2025,Uttar Pradesh,Bareilly,262122,0,1
19-12-2025,Uttar Pradesh,Bareilly,262406,8,93
20-12-2025,Uttar Pradesh,Bareilly,243005,0,47
20-12-2025,Uttar Pradesh,Bareilly,243201,7,112
20-12-2025,Uttar Pradesh,Bareilly,243202,3,56
20-12-2025,Uttar Pradesh,Bareilly,243401,1,25
20-12-2025,Uttar Pradesh,Bareilly,243501,0,22
20-12-2025,Uttar Pradesh,Bareilly,243502,1,31
21-12-2025,Uttar Pradesh,Bareilly,243004,0,1
21-12-2025,Uttar Pradesh,Bareilly,243006,1,15
21-12-2025,Uttar Pradesh,Bareilly,243202,1,21
21-12-2025,Uttar Pradesh,Bareilly,243303,1,16
21-12-2025,Uttar Pradesh,Bareilly,243401,1,15
21-12-2025,Uttar Pradesh,Bareilly,243403,0,1
21-12-2025,Uttar Pradesh,Bareilly,243502,0,8
21-12-2025,Uttar Pradesh,Bareilly,243503,3,64
13-12-2025,Uttar Pradesh,Bareilly,243401,2,35
13-12-2025,Uttar Pradesh,Bareilly,243407,1,26
13-12-2025,Uttar Pradesh,Bareilly,262406,5,128
14-12-2025,Uttar Pradesh,Bareilly,243006,0,15
14-12-2025,Uttar Pradesh,Bareilly,243202,1,44
14-12-2025,Uttar Pradesh,Bareilly,243401,1,10
14-12-2025,Uttar Pradesh,Bareilly,243407,0,4
14-12-2025,Uttar Pradesh,Bareilly,243501,0,21
14-12-2025,Uttar Pradesh,Bareilly,243504,0,21
14-12-2025,Uttar Pradesh,Bareilly,243505,5,48
15-12-2025,Uttar Pradesh,Bareilly,243202,4,93
15-12-2025,Uttar Pradesh,Bareilly,243203,3,58
15-12-2025,Uttar Pradesh,Bareilly,243301,7,73
15-12-2025,Uttar Pradesh,Bareilly,243302,7,89
15-12-2025,Uttar Pradesh,Bareilly,243303,4,86
15-12-2025,Uttar Pradesh,Bareilly,243502,0,84
22-12-2025,Uttar Pradesh,Bareilly,243501,2,19
22-12-2025,Uttar Pradesh,Bareilly,262407,1,44
16-12-2025,Uttar Pradesh,Bareilly,243003,4,61
16-12-2025,Uttar Pradesh,Bareilly,243502,3,79
16-12-2025,Uttar Pradesh,Bareilly,262202,2,1
16-12-2025,Uttar Pradesh,Bareilly,262407,4,49
17-12-2025,Uttar Pradesh,Bareilly,243301,8,65
17-12-2025,Uttar Pradesh,Bareilly,243402,5,27
17-12-2025,Uttar Pradesh,Bareilly,243504,5,34
17-12-2025,Uttar Pradesh,Bareilly,243506,1,26
17-12-2025,Uttar Pradesh,Bareilly,262406,7,94
17-12-2025,Uttar Pradesh,Bareilly,262407,1,37
09-12-2025,Uttar Pradesh,Bareilly,243004,0,2
09-12-2025,Uttar Pradesh,Bareilly,243123,3,122
09-12-2025,Uttar Pradesh,Bareilly,243506,0,27
09-12-2025,Uttar Pradesh,Bareilly,262406,5,90
08-12-2025,Uttar Pradesh,Bareilly,243001,5,207
08-12-2025,Uttar Pradesh,Bareilly,243005,5,127
08-12-2025,Uttar Pradesh,Bareilly,243302,5,108
08-12-2025,Uttar Pradesh,Bareilly,262202,0,1
