date,state,district,pincode,demo_age_5_17,demo_age_17_
15-11-2025,Bihar,Patna,801505,6,43
15-11-2025,Bihar,Patna,803203,1,5
15-11-2025,Bihar,Patna,803211,2,42
15-11-2025,Bihar,Patna,803212,13,53
15-11-2025,Bihar,Patna,803214,1,19
15-11-2025,Bihar,Patna,803303,2,4
15-11-2025,Bihar,Patna,804452,3,67
15-11-2025,Bihar,Patna,811302,0,1
15-11-2025,Bihar,Patna,848501,0,1
22-12-2025,Bihar,Patna,800022,0,1
23-12-2025,Bihar,Patna,800002,1,33
23-12-2025,Bihar,Patna,800004,1,16
23-12-2025,Bihar,Patna,800007,4,58
23-12-2025,Bihar,Patna,800010,0,5
23-12-2025,Bihar,Patna,800018,0,7
23-12-2025,Bihar,Patna,800027,0,9
23-12-2025,Bihar,Patna,800111,3,27
23-12-2025,Bihar,Patna,801117,0,4
23-12-2025,Bihar,Patna,801305,0,8
23-12-2025,Bihar,Patna,801505,8,80
23-12-2025,Bihar,Patna,801506,0,2
23-12-2025,Bihar,Patna,803202,6,73
23-12-2025,Bihar,Patna,811104,0,4
23-12-2025,Bihar,Patna,811302,0,1
24-12-2025,Bihar,Patna,800003,3,13
24-12-2025,Bihar,Patna,800004,0,16
24-12-2025,Bihar,Patna,800011,3,12
24-12-2025,Bihar,Patna,801105,0,23
24-12-2025,Bihar,Patna,801113,2,30
24-12-2025,Bihar,Patna,803202,4,48
24-12-2025,Bihar,Patna,803203,1,6
24-12-2025,Bihar,Patna,804453,4,116
24-12-2025,Bihar,Patna,804454,0,17
24-12-2025,Bihar,Patna,811104,0,6
25-12-2025,Bihar,Patna,800030,0,1
28-12-2025,Bihar,Patna,800002,1,20
28-12-2025,Bihar,Patna,800011,0,12
28-12-2025,Bihar,Patna,800014,1,7
28-12-2025,Bihar,Patna,800018,1,6
28-12-2025,Bihar,Patna,800024,0,8
28-12-2025,Bihar,Patna,801103,1,29
28-12-2025,Bihar,Patna,801104,4,17
28-12-2025,Bihar,Patna,801105,1,25
28-12-2025,Bihar,Patna,801110,4,40
28-12-2025,Bihar,Patna,803212,4,27
28-12-2025,Bihar,Patna,803214,5,27
28-12-2025,Bihar,Patna,803302,0,22
28-12-2025,Bihar,Patna,803303,0,5
28-12-2025,Bihar,Patna,804451,10,23
29-12-2025,Bihar,Patna,800002,1,28
29-12-2025,Bihar,Patna,800008,4,58
29-12-2025,Bihar,Patna,800026,1,9
29-12-2025,Bihar,Patna,800027,2,8
29-12-2025,Bihar,Patna,801102,0,39
29-12-2025,Bihar,Patna,801111,0,2
29-12-2025,Bihar,Patna,801304,0,12
29-12-2025,Bihar,Patna,801506,0,1
29-12-2025,Bihar,Patna,803214,5,15
29-12-2025,Bihar,Patna,804452,14,78
29-12-2025,Bihar,Patna,811104,1,6
29-12-2025,Bihar,Patna,848501,0,1
31-12-2025,Bihar,Patna,800004,1,12
31-12-2025,Bihar,Patna,800026,2,14
31-12-2025,Bihar,Patna,800027,0,4
31-12-2025,Bihar,Patna,801102,5,26
31-12-2025,Bihar,Patna,801105,0,28
31-12-2025,Bihar,Patna,801108,4,66
31-12-2025,Bihar,Patna,801112,1,16
31-12-2025,Bihar,Patna,801503,7,93
31-12-2025,Bihar,Patna,803202,3,49
31-12-2025,Bihar,Patna,803212,5,45
31-12-2025,Bihar,Patna,804452,9,91
01-01-2026,Bihar,Patna,800007,0,44
01-01-2026,Bihar,Patna,800016,0,1
01-01-2026,Bihar,Patna,801103,2,20
01-01-2026,Bihar,Patna,801105,2,18
01-01-2026,Bihar,Patna,801110,4,38
01-01-2026,Bihar,Patna,801304,0,8
01-01-2026,Bihar,Patna,803221,1,6
01-01-2026,Bihar,Patna,803301,1,7
01-01-2026,Bihar,Patna,804423,0,3
01-01-2026,Bihar,Patna,804452,3,29
01-01-2026,Bihar,Patna,811302,0,1
02-01-2026,Bihar,Patna,800003,0,7
02-01-2026,Bihar,Patna,800011,1,8
02-01-2026,Bihar,Patna,800012,1,8
02-01-2026,Bihar,Patna,800016,2,6
02-01-2026,Bihar,Patna,800023,0,7
02-01-2026,Bihar,Patna,800024,1,3
02-01-2026,Bihar,Patna,800025,0,7
02-01-2026,Bihar,Patna,800030,0,1
02-01-2026,Bihar,Patna,801103,3,18
02-01-2026,Bihar,Patna,801113,1,14
02-01-2026,Bihar,Patna,801304,2,6
02-01-2026,Bihar,Patna,801305,2,6
02-01-2026,Bihar,Patna,801506,0,5
02-01-2026,Bihar,Patna,803213,6,35
02-01-2026,Bihar,Patna,803214,3,17
02-01-2026,Bihar,Patna,803221,4,7
02-01-2026,Bihar,Patna,803306,0,6
02-01-2026,Bihar,Patna,804453,2,56
03-01-2026,Bihar,Patna,800003,0,5
03-01-2026,Bihar,Patna,800006,1,7
03-01-2026,Bihar,Patna,800010,0,2
03-01-2026,Bihar,Patna,800012,0,4
03-01-2026,Bihar,Patna,800014,0,7
03-01-2026,Bihar,Patna,800016,0,1
03-01-2026,Bihar,Patna,801110,1,16
03-01-2026,Bihar,Patna,801507,0,2
03-01-2026,Bihar,Patna,803201,3,13
03-01-2026,Bihar,Patna,803202,1,14
03-01-2026,Bihar,Patna,803211,0,4
26-12-2025,Bihar,Patna,800004,2,22
26-12-2025,Bihar,Patna,800010,0,6
26-12-2025,Bihar,Patna,801108,2,66
26-12-2025,Bihar,Patna,801109,6,45
26-12-2025,Bihar,Patna,801112,1,23
26-12-2025,Bihar,Patna,801113,0,22
26-12-2025,Bihar,Patna,801304,0,8
26-12-2025,Bihar,Patna,803206,0,5
26-12-2025,Bihar,Patna,803212,13,65
26-12-2025,Bihar,Patna,803214,5,36
26-12-2025,Bihar,Patna,804426,2,8
25-12-2025,Bihar,Patna,800004,1,8
25-12-2025,Bihar,Patna,800011,0,6
25-12-2025,Bihar,Patna,800014,1,11
25-12-2025,Bihar,Patna,800111,1,14
25-12-2025,Bihar,Patna,801105,0,9
25-12-2025,Bihar,Patna,801108,3,37
25-12-2025,Bihar,Patna,801109,1,20
25-12-2025,Bihar,Patna,801112,1,13
25-12-2025,Bihar,Patna,801113,0,21
25-12-2025,Bihar,Patna,801507,0,11
25-12-2025,Bihar,Patna,802160,1,1
25-12-2025,Bihar,Patna,803302,1,16
25-12-2025,Bihar,Patna,804401,0,2
25-12-2025,Bihar,Patna,804423,0,2
27-12-2025,Bihar,Patna,800001,4,45
27-12-2025,Bihar,Patna,800008,0,68
27-12-2025,Bihar,Patna,800016,1,12
27-12-2025,Bihar,Patna,800023,0,10
27-12-2025,Bihar,Patna,801104,2,26
27-12-2025,Bihar,Patna,801305,0,9
27-12-2025,Bihar,Patna,801506,0,4
27-12-2025,Bihar,Patna,801507,1,2
27-12-2025,Bihar,Patna,803221,0,16
27-12-2025,Bihar,Patna,803301,0,22
27-12-2025,Bihar,Patna,803303,1,3
27-12-2025,Bihar,Patna,803307,0,4
27-12-2025,Bihar,Patna,804401,0,1
27-12-2025,Bihar,Patna,804452,8,69
27-12-2025,Bihar,Patna,804454,1,24
18-12-2025,Bihar,Patna,800003,0,16
18-12-2025,Bihar,Patna,800005,0,1
18-12-2025,Bihar,Patna,800012,0,27
18-12-2025,Bihar,Patna,800013,2,15
18-12-2025,Bihar,Patna,800014,1,13
18-12-2025,Bihar,Patna,800020,6,40
18-12-2025,Bihar,Patna,800026,1,13
18-12-2025,Bihar,Patna,801118,0,4
18-12-2025,Bihar,Patna,802160,0,2
18-12-2025,Bihar,Patna,803201,8,58
18-12-2025,Bihar,Patna,803211,3,31
18-12-2025,Bihar,Patna,803212,10,65
09-12-2025,Bihar,Patna,801117,0,1
10-12-2025,Bihar,Patna,800029,0,1
16-12-2025,Bihar,Patna,811302,0,1
20-12-2025,Bihar,Patna,800030,0,1
19-12-2025,Bihar,Patna,800002,2,20
19-12-2025,Bihar,Patna,800003,0,17
19-12-2025,Bihar,Patna,800008,5,34
19-12-2025,Bihar,Patna,800012,3,22
19-12-2025,Bihar,Patna,800014,0,12
19-12-2025,Bihar,Patna,800023,0,7
19-12-2025,Bihar,Patna,801109,4,56
19-12-2025,Bihar,Patna,801113,1,16
19-12-2025,Bihar,Patna,801506,0,4
19-12-2025,Bihar,Patna,803201,11,44
19-12-2025,Bihar,Patna,804426,0,6
19-12-2025,Bihar,Patna,804453,12,93
19-12-2025,Bihar,Patna,811104,0,3
20-12-2025,Bihar,Patna,800004,1,19
20-12-2025,Bihar,Patna,800025,2,5
20-12-2025,Bihar,Patna,801503,7,44
20-12-2025,Bihar,Patna,801506,0,4
20-12-2025,Bihar,Patna,803306,1,7
20-12-2025,Bihar,Patna,804426,1,2
20-12-2025,Bihar,Patna,804451,3,52
20-12-2025,Bihar,Patna,804452,9,46
20-12-2025,Bihar,Patna,804453,4,75
20-12-2025,Bihar,Patna,804454,1,13
21-12-2025,Bihar,Patna,800023,0,5
21-12-2025,Bihar,Patna,800024,1,1
21-12-2025,Bihar,Patna,800027,1,10
21-12-2025,Bihar,Patna,800111,1,9
21-12-2025,Bihar,Patna,801109,1,9
21-12-2025,Bihar,Patna,801506,0,2
21-12-2025,Bihar,Patna,801507,0,1
21-12-2025,Bihar,Patna,802160,0,2
21-12-2025,Bihar,Patna,803212,6,18
21-12-2025,Bihar,Patna,804423,0,1
22-12-2025,Bihar,Patna,800011,1,18
22-12-2025,Bihar,Patna,800012,1,11
22-12-2025,Bihar,Patna,800016,0,11
22-12-2025,Bihar,Patna,800023,0,12
22-12-2025,Bihar,Patna,800030,0,1
22-12-2025,Bihar,Patna,801112,2,11
22-12-2025,Bihar,Patna,801304,0,6
22-12-2025,Bihar,Patna,801305,0,5
22-12-2025,Bihar,Patna,801507,0,4
22-12-2025,Bihar,Patna,802160,0,3
22-12-2025,Bihar,Patna,803201,11,57
22-12-2025,Bihar,Patna,803206,1,4
22-12-2025,Bihar,Patna,804454,8,19
13-12-2025,Bihar,Patna,800008,3,69
13-12-2025,Bihar,Patna,800009,4,24
13-12-2025,Bihar,Patna,800013,0,6
13-12-2025,Bihar,Patna,800014,0,10
13-12-2025,Bihar,Patna,800111,1,27
13-12-2025,Bihar,Patna,801105,1,19
13-12-2025,Bihar,Patna,801108,6,65
13-12-2025,Bihar,Patna,801110,2,56
13-12-2025,Bihar,Patna,801117,0,2
13-12-2025,Bihar,Patna,803212,3,42
13-12-2025,Bihar,Patna,803213,11,105
13-12-2025,Bihar,Patna,804401,0,2
13-12-2025,Bihar,Patna,804426,0,10
13-12-2025,Bihar,Patna,804451,3,49
13-12-2025,Bihar,Patna,804452,7,77
13-12-2025,Bihar,Patna,804453,5,103
13-12-2025,Bihar,Patna,804454,1,28
14-12-2025,Bihar,Patna,800004,1,3
14-12-2025,Bihar,Patna,800007,1,19
14-12-2025,Bihar,Patna,800023,0,4
14-12-2025,Bihar,Patna,800026,2,5
14-12-2025,Bihar,Patna,801102,1,2
14-12-2025,Bihar,Patna,801105,4,12
14-12-2025,Bihar,Patna,801108,2,52
14-12-2025,Bihar,Patna,801109,4,20
14-12-2025,Bihar,Patna,801507,0,2
14-12-2025,Bihar,Patna,803221,0,7
14-12-2025,Bihar,Patna,803302,0,10
14-12-2025,Bihar,Patna,803306,1,5
14-12-2025,Bihar,Patna,804451,2,14
14-12-2025,Bihar,Patna,804453,4,35
15-12-2025,Bihar,Patna,800001,5,70
15-12-2025,Bihar,Patna,800004,3,25
15-12-2025,Bihar,Patna,800008,5,87
15-12-2025,Bihar,Patna,800013,1,5
15-12-2025,Bihar,Patna,800020,1,30
15-12-2025,Bihar,Patna,800027,0,12
15-12-2025,Bihar,Patna,800030,0,3
15-12-2025,Bihar,Patna,801503,7,158
15-12-2025,Bihar,Patna,803201,10,81
15-12-2025,Bihar,Patna,803211,1,49
15-12-2025,Bihar,Patna,803212,8,82
15-12-2025,Bihar,Patna,803301,0,21
15-12-2025,Bihar,Patna,803307,1,11
15-12-2025,Bihar,Patna,804426,1,9
15-12-2025,Bihar,Patna,848501,0,2
16-12-2025,Bihar,Patna,800001,4,53
16-12-2025,Bihar,Patna,800003,1,8
16-12-2025,Bihar,Patna,800007,7,55
16-12-2025,Bihar,Patna,800008,7,83
16-12-2025,Bihar,Patna,800009,2,50
16-12-2025,Bihar,Patna,800011,3,24
16-12-2025,Bihar,Patna,800014,2,13
16-12-2025,Bihar,Patna,800026,1,15
16-12-2025,Bihar,Patna,801109,2,90
16-12-2025,Bihar,Patna,803206,0,8
16-12-2025,Bihar,Patna,803221,0,31
16-12-2025,Bihar,Patna,803303,0,16
16-12-2025,Bihar,Patna,804453,12,113
17-12-2025,Bihar,Patna,800002,5,39
17-12-2025,Bihar,Patna,800008,8,58
17-12-2025,Bihar,Patna,800024,0,5
17-12-2025,Bihar,Patna,801103,4,29
17-12-2025,Bihar,Patna,801105,2,34
17-12-2025,Bihar,Patna,801108,6,65
17-12-2025,Bihar,Patna,801502,2,15
17-12-2025,Bihar,Patna,801506,0,4
17-12-2025,Bihar,Patna,803202,8,73
17-12-2025,Bihar,Patna,803212,5,67
17-12-2025,Bihar,Patna,803214,0,32
17-12-2025,Bihar,Patna,803302,5,49
08-12-2025,Bihar,Patna,800001,4,87
08-12-2025,Bihar,Patna,800002,1,32
08-12-2025,Bihar,Patna,800008,9,75
08-12-2025,Bihar,Patna,800010,1,7
08-12-2025,Bihar,Patna,800012,3,29
08-12-2025,Bihar,Patna,800018,0,5
08-12-2025,Bihar,Patna,800020,4,33
08-12-2025,Bihar,Patna,800030,2,0
08-12-2025,Bihar,Patna,801110,9,78
08-12-2025,Bihar,Patna,801305,2,9
08-12-2025,Bihar,Patna,803202,8,60
08-12-2025,Bihar,Patna,803212,6,66
08-12-2025,Bihar,Patna,803303,3,7
08-12-2025,Bihar,Patna,804426,0,7
09-12-2025,Bihar,Patna,800008,8,86
09-12-2025,Bihar,Patna,800009,5,46
09-12-2025,Bihar,Patna,800013,0,13
09-12-2025,Bihar,Patna,800026,0,14
09-12-2025,Bihar,Patna,801502,2,20
09-12-2025,Bihar,Patna,801506,1,6
09-12-2025,Bihar,Patna,803110,2,16
09-12-2025,Bihar,Patna,804401,0,3
09-12-2025,Bihar,Patna,804452,11,117
09-12-2025,Bihar,Patna,804453,5,119
10-12-2025,Bihar,Patna,800016,0,17
10-12-2025,Bihar,Patna,800022,0,1
10-12-2025,Bihar,Patna,800111,0,34
10-12-2025,Bihar,Patna,801103,4,66
10-12-2025,Bihar,Patna,801109,3,72
10-12-2025,Bihar,Patna,801117,0,2
10-12-2025,Bihar,Patna,801502,0,18
10-12-2025,Bihar,Patna,801503,4,123
10-12-2025,Bihar,Patna,802160,0,10
10-12-2025,Bihar,Patna,803201,8,85
10-12-2025,Bihar,Patna,803202,3,43
10-12-2025,Bihar,Patna,803212,10,72
10-12-2025,Bihar,Patna,804451,4,77
10-12-2025,Bihar,Patna,848501,0,1
12-12-2025,Bihar,Patna,800004,2,16
12-12-2025,Bihar,Patna,800010,2,16
12-12-2025,Bihar,Patna,800023,0,7
12-12-2025,Bihar,Patna,801113,0,24
12-12-2025,Bihar,Patna,801118,0,3
12-12-2025,Bihar,Patna,801503,13,98
12-12-2025,Bihar,Patna,803201,9,65
12-12-2025,Bihar,Patna,803202,13,93
12-12-2025,Bihar,Patna,803206,0,5
12-12-2025,Bihar,Patna,803214,1,45
12-12-2025,Bihar,Patna,803307,0,14
12-12-2025,Bihar,Patna,804452,8,82
11-12-2025,Bihar,Patna,800004,1,14
11-12-2025,Bihar,Patna,800011,1,21
11-12-2025,Bihar,Patna,800014,2,20
11-12-2025,Bihar,Patna,800027,1,9
11-12-2025,Bihar,Patna,800030,1,0
11-12-2025,Bihar,Patna,800111,1,58
11-12-2025,Bihar,Patna,801112,0,21
11-12-2025,Bihar,Patna,801117,0,5
11-12-2025,Bihar,Patna,801503,6,91
11-12-2025,Bihar,Patna,801505,5,87
11-12-2025,Bihar,Patna,801506,0,9
11-12-2025,Bihar,Patna,803201,8,93
11-12-2025,Bihar,Patna,803213,6,86
11-12-2025,Bihar,Patna,803303,0,9
03-12-2025,Bihar,Patna,800003,2,16
03-12-2025,Bihar,Patna,800004,0,20
03-12-2025,Bihar,Patna,800008,3,83
03-12-2025,Bihar,Patna,800014,2,19
03-12-2025,Bihar,Patna,800024,3,10
03-12-2025,Bihar,Patna,800111,5,18
03-12-2025,Bihar,Patna,801103,1,59
03-12-2025,Bihar,Patna,801105,4,40
03-12-2025,Bihar,Patna,801110,3,62
03-12-2025,Bihar,Patna,801113,0,25
03-12-2025,Bihar,Patna,803214,4,26
03-12-2025,Bihar,Patna,803302,6,39
03-12-2025,Bihar,Patna,803303,1,8
05-12-2025,Bihar,Patna,800002,5,39
05-12-2025,Bihar,Patna,800007,2,68
05-12-2025,Bihar,Patna,800010,0,7
05-12-2025,Bihar,Patna,800013,0,3
05-12-2025,Bihar,Patna,800018,0,8
05-12-2025,Bihar,Patna,800026,1,16
05-12-2025,Bihar,Patna,801105,2,29
05-12-2025,Bihar,Patna,801108,5,44
05-12-2025,Bihar,Patna,801304,1,5
05-12-2025,Bihar,Patna,801502,0,9
05-12-2025,Bihar,Patna,803201,7,68
05-12-2025,Bihar,Patna,803202,7,55
05-12-2025,Bihar,Patna,803203,2,3
05-12-2025,Bihar,Patna,803211,2,26
05-12-2025,Bihar,Patna,803301,2,15
05-12-2025,Bihar,Patna,804426,0,2
05-12-2025,Bihar,Patna,811104,0,7
04-12-2025,Bihar,Patna,800012,0,14
04-12-2025,Bihar,Patna,800023,1,7
04-12-2025,Bihar,Patna,800024,1,10
04-12-2025,Bihar,Patna,800027,1,7
04-12-2025,Bihar,Patna,801102,0,17
04-12-2025,Bihar,Patna,801105,1,23
04-12-2025,Bihar,Patna,801112,5,15
04-12-2025,Bihar,Patna,801502,3,9
04-12-2025,Bihar,Patna,801505,8,76
04-12-2025,Bihar,Patna,801506,0,4
04-12-2025,Bihar,Patna,801507,1,16
04-12-2025,Bihar,Patna,803302,4,42
04-12-2025,Bihar,Patna,804401,0,5
04-12-2025,Bihar,Patna,804426,0,3
06-12-2025,Bihar,Patna,800003,2,13
06-12-2025,Bihar,Patna,800016,1,16
06-12-2025,Bihar,Patna,800024,1,8
06-12-2025,Bihar,Patna,801104,1,49
06-12-2025,Bihar,Patna,801305,0,23
06-12-2025,Bihar,Patna,801505,3,87
06-12-2025,Bihar,Patna,801507,1,6
06-12-2025,Bihar,Patna,803202,6,54
06-12-2025,Bihar,Patna,803301,0,23
06-12-2025,Bihar,Patna,804426,1,4
07-12-2025,Bihar,Patna,800002,3,14
07-12-2025,Bihar,Patna,800006,1,21
07-12-2025,Bihar,Patna,800007,1,26
07-12-2025,Bihar,Patna,800016,0,5
07-12-2025,Bihar,Patna,800026,0,8
07-12-2025,Bihar,Patna,801305,0,3
07-12-2025,Bihar,Patna,803201,3,42
07-12-2025,Bihar,Patna,803213,11,68
07-12-2025,Bihar,Patna,803301,0,10
07-12-2025,Bihar,Patna,803302,1,17
07-12-2025,Bihar,Patna,803306,1,7
07-12-2025,Bihar,Patna,803307,1,6
07-12-2025,Bihar,Patna,804451,2,20
19-11-2025,Bihar,Patna,800002,3,29
19-11-2025,Bihar,Patna,800004,1,12
19-11-2025,Bihar,Patna,800011,1,18
19-11-2025,Bihar,Patna,800027,1,8
19-11-2025,Bihar,Patna,801105,2,28
19-11-2025,Bihar,Patna,801109,4,69
19-11-2025,Bihar,Patna,801505,3,87
19-11-2025,Bihar,Patna,803211,2,33
19-11-2025,Bihar,Patna,803212,8,65
19-11-2025,Bihar,Patna,803307,1,8
19-11-2025,Bihar,Patna,804452,4,74
03-11-2025,Bihar,Patna,800001,2,61
03-11-2025,Bihar,Patna,800002,2,40
03-11-2025,Bihar,Patna,800009,3,35
03-11-2025,Bihar,Patna,800013,0,6
03-11-2025,Bihar,Patna,800023,1,12
03-11-2025,Bihar,Patna,800111,3,30
03-11-2025,Bihar,Patna,801104,3,88
03-11-2025,Bihar,Patna,801109,4,97
03-11-2025,Bihar,Patna,801117,0,4
03-11-2025,Bihar,Patna,801503,8,132
03-11-2025,Bihar,Patna,801506,1,10
03-11-2025,Bihar,Patna,803302,1,38
03-11-2025,Bihar,Patna,803307,0,12
03-11-2025,Bihar,Patna,811104,1,4
29-10-2025,Bihar,Patna,800001,4,35
29-10-2025,Bihar,Patna,800003,1,6
29-10-2025,Bihar,Patna,800013,0,8
29-10-2025,Bihar,Patna,800014,1,17
29-10-2025,Bihar,Patna,800018,0,4
29-10-2025,Bihar,Patna,801110,1,56
29-10-2025,Bihar,Patna,801111,0,1
29-10-2025,Bihar,Patna,801118,0,2
29-10-2025,Bihar,Patna,801304,0,6
29-10-2025,Bihar,Patna,803221,2,21
29-10-2025,Bihar,Patna,803302,0,22
22-11-2025,Bihar,Patna,800006,1,12
22-11-2025,Bihar,Patna,800012,0,4
22-11-2025,Bihar,Patna,800015,0,1
22-11-2025,Bihar,Patna,800025,0,1
22-11-2025,Bihar,Patna,801104,1,17
22-11-2025,Bihar,Patna,801506,0,1
22-11-2025,Bihar,Patna,803203,0,1
22-11-2025,Bihar,Patna,803221,0,10
22-11-2025,Bihar,Patna,803301,0,3
22-11-2025,Bihar,Patna,803303,1,4
22-11-2025,Bihar,Patna,804426,0,2
22-11-2025,Bihar,Patna,804451,2,24
31-10-2025,Bihar,Patna,800001,1,44
31-10-2025,Bihar,Patna,800011,1,16
31-10-2025,Bihar,Patna,800020,6,28
31-10-2025,Bihar,Patna,800030,1,1
31-10-2025,Bihar,Patna,801109,2,59
31-10-2025,Bihar,Patna,803110,0,4
31-10-2025,Bihar,Patna,803303,0,7
31-10-2025,Bihar,Patna,804426,0,3
23-11-2025,Bihar,Patna,800001,0,11
23-11-2025,Bihar,Patna,800006,1,16
23-11-2025,Bihar,Patna,800010,0,2
23-11-2025,Bihar,Patna,800024,0,1
23-11-2025,Bihar,Patna,800025,0,4
23-11-2025,Bihar,Patna,800026,0,3
23-11-2025,Bihar,Patna,801108,0,6
23-11-2025,Bihar,Patna,801109,0,12
23-11-2025,Bihar,Patna,801506,0,2
23-11-2025,Bihar,Patna,803110,1,1
23-11-2025,Bihar,Patna,804451,2,7
23-11-2025,Bihar,Patna,804454,0,3
23-11-2025,Bihar,Patna,811104,0,3
24-11-2025,Bihar,Patna,800003,0,12
24-11-2025,Bihar,Patna,800011,1,25
24-11-2025,Bihar,Patna,800023,1,7
24-11-2025,Bihar,Patna,800111,1,19
24-11-2025,Bihar,Patna,801108,1,15
24-11-2025,Bihar,Patna,801505,1,35
24-11-2025,Bihar,Patna,803110,0,12
24-11-2025,Bihar,Patna,803213,0,41
24-11-2025,Bihar,Patna,804401,0,2
24-11-2025,Bihar,Patna,804423,0,1
24-11-2025,Bihar,Patna,804452,0,48
18-11-2025,Bihar,Patna,800003,3,20
18-11-2025,Bihar,Patna,800011,1,28
18-11-2025,Bihar,Patna,800018,0,2
18-11-2025,Bihar,Patna,800027,1,6
18-11-2025,Bihar,Patna,801102,2,24
18-11-2025,Bihar,Patna,801111,0,1
18-11-2025,Bihar,Patna,801113,0,11
18-11-2025,Bihar,Patna,801502,2,17
18-11-2025,Bihar,Patna,801503,7,123
18-11-2025,Bihar,Patna,801506,0,5
18-11-2025,Bihar,Patna,801507,0,6
18-11-2025,Bihar,Patna,803302,8,40
18-11-2025,Bihar,Patna,803306,0,9
18-11-2025,Bihar,Patna,804423,0,2
18-11-2025,Bihar,Patna,804426,0,8
18-11-2025,Bihar,Patna,811104,0,4
17-11-2025,Bihar,Patna,800002,6,40
17-11-2025,Bihar,Patna,800004,2,14
17-11-2025,Bihar,Patna,800006,3,26
17-11-2025,Bihar,Patna,800009,1,31
17-11-2025,Bihar,Patna,800020,2,33
17-11-2025,Bihar,Patna,801104,2,40
17-11-2025,Bihar,Patna,801113,1,32
17-11-2025,Bihar,Patna,801503,7,107
17-11-2025,Bihar,Patna,802160,2,10
17-11-2025,Bihar,Patna,803206,0,3
17-11-2025,Bihar,Patna,803214,2,44
17-11-2025,Bihar,Patna,803306,2,22
17-11-2025,Bihar,Patna,804423,0,6
17-11-2025,Bihar,Patna,804426,0,10
17-11-2025,Bihar,Patna,804453,6,108
17-11-2025,Bihar,Patna,804454,0,18
17-11-2025,Bihar,Patna,811104,0,4
20-11-2025,Bihar,Patna,800001,4,46
20-11-2025,Bihar,Patna,800003,0,9
20-11-2025,Bihar,Patna,800008,2,55
20-11-2025,Bihar,Patna,801103,0,51
20-11-2025,Bihar,Patna,801110,3,52
20-11-2025,Bihar,Patna,802160,0,3
20-11-2025,Bihar,Patna,803211,1,25
20-11-2025,Bihar,Patna,803212,5,57
20-11-2025,Bihar,Patna,803303,0,10
20-11-2025,Bihar,Patna,803307,0,7
20-11-2025,Bihar,Patna,804452,6,68
21-11-2025,Bihar,Patna,800001,2,42
21-11-2025,Bihar,Patna,800006,0,27
21-11-2025,Bihar,Patna,800014,3,14
21-11-2025,Bihar,Patna,800016,0,8
21-11-2025,Bihar,Patna,800020,0,21
21-11-2025,Bihar,Patna,801103,2,42
21-11-2025,Bihar,Patna,801105,3,26
21-11-2025,Bihar,Patna,801113,0,13
21-11-2025,Bihar,Patna,801502,1,3
21-11-2025,Bihar,Patna,801507,0,2
21-11-2025,Bihar,Patna,803202,3,54
21-11-2025,Bihar,Patna,803213,3,31
21-11-2025,Bihar,Patna,804426,0,3
01-11-2025,Bihar,Patna,800007,1,36
01-11-2025,Bihar,Patna,800016,1,7
01-11-2025,Bihar,Patna,800023,1,12
01-11-2025,Bihar,Patna,800024,1,14
01-11-2025,Bihar,Patna,801103,6,33
01-11-2025,Bihar,Patna,801502,1,12
01-11-2025,Bihar,Patna,801503,3,72
01-11-2025,Bihar,Patna,803201,6,66
01-11-2025,Bihar,Patna,803213,4,62
01-11-2025,Bihar,Patna,803214,2,44
01-11-2025,Bihar,Patna,803301,4,16
01-11-2025,Bihar,Patna,803302,2,32
01-11-2025,Bihar,Patna,803307,0,10
01-11-2025,Bihar,Patna,848501,0,1
02-11-2025,Bihar,Patna,800004,0,2
02-11-2025,Bihar,Patna,800011,0,6
02-11-2025,Bihar,Patna,800013,0,3
02-11-2025,Bihar,Patna,800018,0,4
02-11-2025,Bihar,Patna,801105,0,12
02-11-2025,Bihar,Patna,801305,0,4
02-11-2025,Bihar,Patna,801503,1,32
02-11-2025,Bihar,Patna,801507,0,7
02-11-2025,Bihar,Patna,803203,1,2
02-11-2025,Bihar,Patna,803206,0,3
02-11-2025,Bihar,Patna,803211,1,7
02-11-2025,Bihar,Patna,803221,1,5
02-11-2025,Bihar,Patna,804426,0,5
02-11-2025,Bihar,Patna,804453,3,73
30-10-2025,Bihar,Patna,800011,1,21
30-10-2025,Bihar,Patna,800012,1,18
30-10-2025,Bihar,Patna,800023,1,9
30-10-2025,Bihar,Patna,800025,2,4
30-10-2025,Bihar,Patna,800026,0,6
30-10-2025,Bihar,Patna,800027,0,6
30-10-2025,Bihar,Patna,801105,4,38
30-10-2025,Bihar,Patna,801118,0,3
30-10-2025,Bihar,Patna,801305,3,6
30-10-2025,Bihar,Patna,803206,1,1
30-10-2025,Bihar,Patna,803221,1,29
30-10-2025,Bihar,Patna,803306,0,11
30-10-2025,Bihar,Patna,804401,0,1
25-11-2025,Bihar,Patna,800004,1,8
25-11-2025,Bihar,Patna,800020,1,26
25-11-2025,Bihar,Patna,801105,4,34
25-11-2025,Bihar,Patna,801108,3,30
25-11-2025,Bihar,Patna,801117,0,3
25-11-2025,Bihar,Patna,801118,0,5
25-11-2025,Bihar,Patna,803206,2,6
25-11-2025,Bihar,Patna,804451,0,30
25-11-2025,Bihar,Patna,804454,1,10
25-11-2025,Bihar,Patna,811104,0,3
26-11-2025,Bihar,Patna,800010,0,9
26-11-2025,Bihar,Patna,800025,0,5
26-11-2025,Bihar,Patna,800027,2,12
