date,state,district,pincode,age_0_5,age_5_17,age_18_greater
16-06-2025,Rajasthan,Jaipur,303105,0,4,0
16-06-2025,Rajasthan,Jaipur,303107,5,4,0
16-06-2025,Rajasthan,Jaipur,303109,7,1,0
16-06-2025,Rajasthan,Jaipur,303301,12,3,0
16-06-2025,Rajasthan,Jaipur,303305,5,4,0
16-06-2025,Rajasthan,Jaipur,303348,3,1,0
16-06-2025,Rajasthan,Jaipur,303507,1,1,0
16-06-2025,Rajasthan,Jaipur,303602,1,2,0
16-06-2025,Rajasthan,Jaipur,303604,2,3,0
16-06-2025,Rajasthan,Jaipur,303802,2,0,0
16-06-2025,Rajasthan,Jaipur,303804,4,2,0
16-06-2025,Rajasthan,Jaipur,303807,2,1,0
16-06-2025,Rajasthan,Jaipur,303903,3,5,0
16-06-2025,Rajasthan,Jaipur,303905,3,3,0
16-06-2025,Rajasthan,Jaipur,303908,8,3,0
18-06-2025,Rajasthan,Jaipur,302001,4,4,1
18-06-2025,Rajasthan,Jaipur,302002,3,4,0
18-06-2025,Rajasthan,Jaipur,302003,13,6,0
18-06-2025,Rajasthan,Jaipur,302012,12,7,0
18-06-2025,Rajasthan,Jaipur,302022,1,0,0
18-06-2025,Rajasthan,Jaipur,302027,5,3,0
18-06-2025,Rajasthan,Jaipur,302029,9,3,0
18-06-2025,Rajasthan,Jaipur,303012,1,3,0
18-06-2025,Rajasthan,Jaipur,303108,6,7,0
18-06-2025,Rajasthan,Jaipur,303110,2,2,0
18-06-2025,Rajasthan,Jaipur,303702,7,1,0
18-06-2025,Rajasthan,Jaipur,303704,4,1,0
18-06-2025,Rajasthan,Jaipur,303706,1,2,0
18-06-2025,Rajasthan,Jaipur,303804,5,0,0
18-06-2025,Rajasthan,Jaipur,303805,1,1,0
18-06-2025,Rajasthan,Jaipur,303901,5,3,0
19-06-2025,Rajasthan,Jaipur,302018,1,1,0
19-06-2025,Rajasthan,Jaipur,302019,2,5,1
19-06-2025,Rajasthan,Jaipur,302026,3,2,0
19-06-2025,Rajasthan,Jaipur,302039,5,5,0
19-06-2025,Rajasthan,Jaipur,303001,0,1,0
19-06-2025,Rajasthan,Jaipur,303004,2,2,0
19-06-2025,Rajasthan,Jaipur,303007,2,2,0
19-06-2025,Rajasthan,Jaipur,303009,2,3,0
19-06-2025,Rajasthan,Jaipur,303012,3,3,0
19-06-2025,Rajasthan,Jaipur,303103,8,5,1
19-06-2025,Rajasthan,Jaipur,303104,0,1,0
19-06-2025,Rajasthan,Jaipur,303105,1,9,0
19-06-2025,Rajasthan,Jaipur,303119,1,4,0
19-06-2025,Rajasthan,Jaipur,303301,5,5,0
19-06-2025,Rajasthan,Jaipur,303302,1,3,0
19-06-2025,Rajasthan,Jaipur,303603,6,1,0
19-06-2025,Rajasthan,Jaipur,303701,1,1,0
01-09-2025,Rajasthan,Jaipur,302002,8,11,0
01-09-2025,Rajasthan,Jaipur,302013,4,2,0
01-09-2025,Rajasthan,Jaipur,302020,10,1,0
01-09-2025,Rajasthan,Jaipur,302021,2,2,0
01-09-2025,Rajasthan,Jaipur,302028,1,4,0
01-09-2025,Rajasthan,Jaipur,302029,8,1,0
01-09-2025,Rajasthan,Jaipur,303001,2,2,0
01-09-2025,Rajasthan,Jaipur,303003,5,2,0
01-09-2025,Rajasthan,Jaipur,303005,5,0,0
01-09-2025,Rajasthan,Jaipur,303119,2,0,0
01-09-2025,Rajasthan,Jaipur,303120,0,1,0
01-09-2025,Rajasthan,Jaipur,303302,2,0,0
01-09-2025,Rajasthan,Jaipur,303305,7,4,0
01-09-2025,Rajasthan,Jaipur,303338,5,0,0
01-09-2025,Rajasthan,Jaipur,303603,5,1,0
01-09-2025,Rajasthan,Jaipur,303702,1,0,0
01-09-2025,Rajasthan,Jaipur,303704,0,1,0
01-09-2025,Rajasthan,Jaipur,303901,10,4,0
01-09-2025,Rajasthan,Jaipur,303903,2,2,0
01-04-2025,Rajasthan,Jaipur,302003,351,64,15
01-05-2025,Rajasthan,Jaipur,302013,120,70,10
01-07-2025,Rajasthan,Jaipur,302016,267,176,15
01-07-2025,Rajasthan,Jaipur,302020,255,146,10
01-04-2025,Rajasthan,Jaipur,302017,175,71,12
01-04-2025,Rajasthan,Jaipur,302004,209,54,31
01-04-2025,Rajasthan,Jaipur,302016,282,69,21
02-09-2025,Rajasthan,Jaipur,302001,3,2,0
02-09-2025,Rajasthan,Jaipur,302003,10,3,0
02-09-2025,Rajasthan,Jaipur,302028,5,1,0
02-09-2025,Rajasthan,Jaipur,303002,3,0,0
02-09-2025,Rajasthan,Jaipur,303106,5,3,0
02-09-2025,Rajasthan,Jaipur,303110,0,2,0
02-09-2025,Rajasthan,Jaipur,303328,4,0,0
02-09-2025,Rajasthan,Jaipur,303601,2,1,0
02-09-2025,Rajasthan,Jaipur,303803,6,1,0
02-09-2025,Rajasthan,Jaipur,303804,8,1,0
02-09-2025,Rajasthan,Jaipur,303905,3,0,0
03-09-2025,Rajasthan,Jaipur,302020,3,0,0
03-09-2025,Rajasthan,Jaipur,302028,7,0,0
03-09-2025,Rajasthan,Jaipur,303002,2,0,0
03-09-2025,Rajasthan,Jaipur,303008,13,1,0
03-09-2025,Rajasthan,Jaipur,303103,17,3,0
03-09-2025,Rajasthan,Jaipur,303107,5,2,0
03-09-2025,Rajasthan,Jaipur,303109,3,1,0
03-09-2025,Rajasthan,Jaipur,303601,3,0,0
03-09-2025,Rajasthan,Jaipur,303604,8,0,0
03-09-2025,Rajasthan,Jaipur,303712,13,2,0
03-09-2025,Rajasthan,Jaipur,303806,10,3,0
07-09-2025,Rajasthan,Jaipur,302004,5,1,0
07-09-2025,Rajasthan,Jaipur,302018,2,1,0
07-09-2025,Rajasthan,Jaipur,302019,4,0,0
07-09-2025,Rajasthan,Jaipur,303005,1,0,0
07-09-2025,Rajasthan,Jaipur,303104,1,0,0
07-09-2025,Rajasthan,Jaipur,303305,3,1,0
07-09-2025,Rajasthan,Jaipur,303328,12,0,0
07-09-2025,Rajasthan,Jaipur,303706,1,0,0
07-09-2025,Rajasthan,Jaipur,303901,10,0,0
05-09-2025,Rajasthan,Jaipur,302006,4,0,0
05-09-2025,Rajasthan,Jaipur,302015,5,2,0
05-09-2025,Rajasthan,Jaipur,302017,1,2,0
05-09-2025,Rajasthan,Jaipur,302018,4,1,0
05-09-2025,Rajasthan,Jaipur,302020,4,2,0
05-09-2025,Rajasthan,Jaipur,303108,1,2,0
05-09-2025,Rajasthan,Jaipur,303109,4,0,0
05-09-2025,Rajasthan,Jaipur,303110,2,0,0
05-09-2025,Rajasthan,Jaipur,303338,3,0,0
05-09-2025,Rajasthan,Jaipur,303603,11,0,0
06-09-2025,Rajasthan,Jaipur,302011,1,0,0
06-09-2025,Rajasthan,Jaipur,302027,3,1,1
06-09-2025,Rajasthan,Jaipur,303003,3,0,0
06-09-2025,Rajasthan,Jaipur,303110,1,1,0
06-09-2025,Rajasthan,Jaipur,303601,1,0,0
06-09-2025,Rajasthan,Jaipur,303701,1,0,0
06-09-2025,Rajasthan,Jaipur,303801,1,1,0
06-09-2025,Rajasthan,Jaipur,303806,3,2,0
06-09-2025,Rajasthan,Jaipur,303807,4,1,0
04-09-2025,Rajasthan,Jaipur,302001,2,2,0
04-09-2025,Rajasthan,Jaipur,302018,1,0,0
04-09-2025,Rajasthan,Jaipur,302023,1,0,0
04-09-2025,Rajasthan,Jaipur,303012,1,0,0
04-09-2025,Rajasthan,Jaipur,303901,2,5,0
04-09-2025,Rajasthan,Jaipur,303905,5,2,0
04-09-2025,Rajasthan,Jaipur,303908,1,0,0
08-09-2025,Rajasthan,Jaipur,302002,5,2,0
08-09-2025,Rajasthan,Jaipur,302004,3,3,0
08-09-2025,Rajasthan,Jaipur,302015,1,0,0
08-09-2025,Rajasthan,Jaipur,302016,5,2,0
08-09-2025,Rajasthan,Jaipur,302017,6,6,0
08-09-2025,Rajasthan,Jaipur,302020,7,3,0
08-09-2025,Rajasthan,Jaipur,302027,3,0,0
08-09-2025,Rajasthan,Jaipur,303001,1,0,0
08-09-2025,Rajasthan,Jaipur,303002,6,0,0
08-09-2025,Rajasthan,Jaipur,303007,6,1,0
08-09-2025,Rajasthan,Jaipur,303104,12,1,0
08-09-2025,Rajasthan,Jaipur,303109,11,5,0
08-09-2025,Rajasthan,Jaipur,303301,8,4,0
08-09-2025,Rajasthan,Jaipur,303603,12,3,0
08-09-2025,Rajasthan,Jaipur,303706,5,0,0
08-09-2025,Rajasthan,Jaipur,303901,11,3,0
08-09-2025,Rajasthan,Jaipur,303908,1,0,0
09-09-2025,Rajasthan,Jaipur,302015,2,0,0
09-09-2025,Rajasthan,Jaipur,302016,8,5,0
09-09-2025,Rajasthan,Jaipur,302024,1,1,0
09-09-2025,Rajasthan,Jaipur,302026,4,7,0
09-09-2025,Rajasthan,Jaipur,303002,6,1,0
09-09-2025,Rajasthan,Jaipur,303109,5,5,0
09-09-2025,Rajasthan,Jaipur,303301,9,1,0
09-09-2025,Rajasthan,Jaipur,303328,8,0,0
09-09-2025,Rajasthan,Jaipur,303338,7,1,0
09-09-2025,Rajasthan,Jaipur,303704,10,3,0
09-09-2025,Rajasthan,Jaipur,303801,7,2,0
09-09-2025,Rajasthan,Jaipur,303803,8,2,0
09-09-2025,Rajasthan,Jaipur,303806,10,4,0
09-09-2025,Rajasthan,Jaipur,303908,0,2,0
11-09-2025,Rajasthan,Jaipur,302003,8,3,0
11-09-2025,Rajasthan,Jaipur,302004,5,0,0
11-09-2025,Rajasthan,Jaipur,302013,3,3,0
11-09-2025,Rajasthan,Jaipur,303012,2,1,0
11-09-2025,Rajasthan,Jaipur,303107,1,0,0
11-09-2025,Rajasthan,Jaipur,303119,5,2,0
11-09-2025,Rajasthan,Jaipur,303121,0,2,0
11-09-2025,Rajasthan,Jaipur,303301,3,1,0
11-09-2025,Rajasthan,Jaipur,303348,3,0,0
11-09-2025,Rajasthan,Jaipur,303603,8,0,0
11-09-2025,Rajasthan,Jaipur,303807,0,2,0
11-09-2025,Rajasthan,Jaipur,303903,4,1,0
10-09-2025,Rajasthan,Jaipur,302002,10,1,0
10-09-2025,Rajasthan,Jaipur,302015,3,0,0
10-09-2025,Rajasthan,Jaipur,302031,9,4,0
10-09-2025,Rajasthan,Jaipur,302033,2,0,0
10-09-2025,Rajasthan,Jaipur,303108,8,5,0
10-09-2025,Rajasthan,Jaipur,303110,5,0,0
10-09-2025,Rajasthan,Jaipur,303120,3,3,0
10-09-2025,Rajasthan,Jaipur,303601,4,2,0
10-09-2025,Rajasthan,Jaipur,303712,7,1,0
10-09-2025,Rajasthan,Jaipur,303908,4,5,0
14-09-2025,Rajasthan,Jaipur,302021,1,1,0
14-09-2025,Rajasthan,Jaipur,302031,5,1,0
14-09-2025,Rajasthan,Jaipur,303009,1,0,0
14-09-2025,Rajasthan,Jaipur,303104,4,0,0
14-09-2025,Rajasthan,Jaipur,303805,1,0,0
14-09-2025,Rajasthan,Jaipur,303806,2,0,0
12-09-2025,Rajasthan,Jaipur,302006,6,3,0
12-09-2025,Rajasthan,Jaipur,302039,4,3,0
12-09-2025,Rajasthan,Jaipur,303001,5,2,0
12-09-2025,Rajasthan,Jaipur,303003,1,2,0
12-09-2025,Rajasthan,Jaipur,303103,7,3,0
12-09-2025,Rajasthan,Jaipur,303104,4,2,0
12-09-2025,Rajasthan,Jaipur,303121,1,0,0
12-09-2025,Rajasthan,Jaipur,303301,3,4,0
12-09-2025,Rajasthan,Jaipur,303302,1,0,0
12-09-2025,Rajasthan,Jaipur,303305,6,1,0
12-09-2025,Rajasthan,Jaipur,303328,4,1,1
12-09-2025,Rajasthan,Jaipur,303348,0,5,0
12-09-2025,Rajasthan,Jaipur,303903,1,2,0
15-09-2025,Rajasthan,Jaipur,302003,2,2,0
15-09-2025,Rajasthan,Jaipur,302006,2,1,0
15-09-2025,Rajasthan,Jaipur,302026,1,0,0
15-09-2025,Rajasthan,Jaipur,302033,2,0,0
15-09-2025,Rajasthan,Jaipur,302034,1,0,0
15-09-2025,Rajasthan,Jaipur,303003,5,6,0
15-09-2025,Rajasthan,Jaipur,303006,6,2,0
15-09-2025,Rajasthan,Jaipur,303104,8,2,0
15-09-2025,Rajasthan,Jaipur,303106,3,1,0
15-09-2025,Rajasthan,Jaipur,303108,6,4,0
15-09-2025,Rajasthan,Jaipur,303706,1,2,0
15-09-2025,Rajasthan,Jaipur,303801,4,1,0
15-09-2025,Rajasthan,Jaipur,303807,3,1,0
15-09-2025,Rajasthan,Jaipur,303903,5,2,0
13-09-2025,Rajasthan,Jaipur,302002,4,3,0
13-09-2025,Rajasthan,Jaipur,302016,3,2,0
13-09-2025,Rajasthan,Jaipur,302018,2,1,0
13-09-2025,Rajasthan,Jaipur,302026,3,1,0
13-09-2025,Rajasthan,Jaipur,302029,13,5,0
13-09-2025,Rajasthan,Jaipur,303001,4,2,0
13-09-2025,Rajasthan,Jaipur,303002,2,0,0
13-09-2025,Rajasthan,Jaipur,303005,5,2,0
13-09-2025,Rajasthan,Jaipur,303008,8,2,0
13-09-2025,Rajasthan,Jaipur,303103,11,3,0
13-09-2025,Rajasthan,Jaipur,303106,3,2,0
13-09-2025,Rajasthan,Jaipur,303120,0,3,0
13-09-2025,Rajasthan,Jaipur,303302,4,0,0
13-09-2025,Rajasthan,Jaipur,303338,9,2,0
13-09-2025,Rajasthan,Jaipur,303348,4,0,0
13-09-2025,Rajasthan,Jaipur,303603,7,2,0
13-09-2025,Rajasthan,Jaipur,303702,3,1,0
13-09-2025,Rajasthan,Jaipur,303807,2,0,0
13-09-2025,Rajasthan,Jaipur,303904,30,1,0
16-09-2025,Rajasthan,Jaipur,302001,4,1,0
16-09-2025,Rajasthan,Jaipur,302005,0,1,0
16-09-2025,Rajasthan,Jaipur,302012,18,10,0
16-09-2025,Rajasthan,Jaipur,302018,4,1,0
16-09-2025,Rajasthan,Jaipur,302020,6,5,0
16-09-2025,Rajasthan,Jaipur,302021,4,1,0
16-09-2025,Rajasthan,Jaipur,302022,1,2,0
16-09-2025,Rajasthan,Jaipur,302029,6,8,0
16-09-2025,Rajasthan,Jaipur,302033,1,1,0
16-09-2025,Rajasthan,Jaipur,303001,1,0,0
16-09-2025,Rajasthan,Jaipur,303005,2,1,0
16-09-2025,Rajasthan,Jaipur,303007,1,0,0
16-09-2025,Rajasthan,Jaipur,303106,3,3,0
16-09-2025,Rajasthan,Jaipur,303119,3,1,0
16-09-2025,Rajasthan,Jaipur,303301,7,0,0
16-09-2025,Rajasthan,Jaipur,303302,2,0,0
16-09-2025,Rajasthan,Jaipur,303348,4,1,0
16-09-2025,Rajasthan,Jaipur,303602,7,5,0
16-09-2025,Rajasthan,Jaipur,303706,1,0,0
16-09-2025,Rajasthan,Jaipur,303712,4,0,0
16-09-2025,Rajasthan,Jaipur,303801,4,2,0
16-09-2025,Rajasthan,Jaipur,303804,2,0,0
16-09-2025,Rajasthan,Jaipur,303806,2,7,0
16-09-2025,Rajasthan,Jaipur,303901,6,5,0
16-09-2025,Rajasthan,Jaipur,303905,3,0,0
17-09-2025,Rajasthan,Jaipur,302003,10,2,0
17-09-2025,Rajasthan,Jaipur,302016,5,10,0
17-09-2025,Rajasthan,Jaipur,302033,4,3,0
17-09-2025,Rajasthan,Jaipur,302039,3,3,0
17-09-2025,Rajasthan,Jaipur,303105,1,1,0
17-09-2025,Rajasthan,Jaipur,303106,2,3,0
17-09-2025,Rajasthan,Jaipur,303119,3,0,0
17-09-2025,Rajasthan,Jaipur,303120,3,2,0
17-09-2025,Rajasthan,Jaipur,303348,3,0,0
17-09-2025,Rajasthan,Jaipur,303603,6,1,0
17-09-2025,Rajasthan,Jaipur,303706,2,1,0
17-09-2025,Rajasthan,Jaipur,303904,1,2,0
17-09-2025,Rajasthan,Jaipur,303908,5,1,0
20-09-2025,Rajasthan,Jaipur,302003,6,3,0
20-09-2025,Rajasthan,Jaipur,302011,1,0,0
20-09-2025,Rajasthan,Jaipur,302019,3,2,0
20-09-2025,Rajasthan,Jaipur,302039,5,0,0
20-09-2025,Rajasthan,Jaipur,303006,0,3,0
20-09-2025,Rajasthan,Jaipur,303104,2,1,0
20-09-2025,Rajasthan,Jaipur,303301,3,1,0
20-09-2025,Rajasthan,Jaipur,303348,1,0,0
20-09-2025,Rajasthan,Jaipur,303601,1,0,0
20-09-2025,Rajasthan,Jaipur,303701,3,2,0
20-09-2025,Rajasthan,Jaipur,303704,2,1,0
20-09-2025,Rajasthan,Jaipur,303801,4,2,0
18-09-2025,Rajasthan,Jaipur,302003,7,6,0
18-09-2025,Rajasthan,Jaipur,302017,5,5,0
18-09-2025,Rajasthan,Jaipur,302021,3,3,0
18-09-2025,Rajasthan,Jaipur,302029,13,3,0
18-09-2025,Rajasthan,Jaipur,303004,1,0,0
18-09-2025,Rajasthan,Jaipur,303006,1,1,0
18-09-2025,Rajasthan,Jaipur,303007,0,1,0
18-09-2025,Rajasthan,Jaipur,303103,2,1,0
18-09-2025,Rajasthan,Jaipur,303109,8,2,0
18-09-2025,Rajasthan,Jaipur,303338,6,0,0
18-09-2025,Rajasthan,Jaipur,303604,6,0,0
18-09-2025,Rajasthan,Jaipur,303702,1,1,0
18-09-2025,Rajasthan,Jaipur,303706,0,1,0
18-09-2025,Rajasthan,Jaipur,303901,2,4,1
18-09-2025,Rajasthan,Jaipur,303903,1,1,0
18-09-2025,Rajasthan,Jaipur,303904,2,0,0
19-09-2025,Rajasthan,Jaipur,302019,2,1,0
19-09-2025,Rajasthan,Jaipur,302026,3,0,0
19-09-2025,Rajasthan,Jaipur,302028,1,5,0
19-09-2025,Rajasthan,Jaipur,302034,2,1,0
19-09-2025,Rajasthan,Jaipur,303003,5,4,0
19-09-2025,Rajasthan,Jaipur,303005,4,3,0
19-09-2025,Rajasthan,Jaipur,303007,1,0,0
19-09-2025,Rajasthan,Jaipur,303102,2,2,0
19-09-2025,Rajasthan,Jaipur,303108,3,2,0
19-09-2025,Rajasthan,Jaipur,303110,3,0,0
19-09-2025,Rajasthan,Jaipur,303119,1,1,0
19-09-2025,Rajasthan,Jaipur,303120,1,2,0
19-09-2025,Rajasthan,Jaipur,303301,7,5,0
19-09-2025,Rajasthan,Jaipur,303328,2,0,0
19-09-2025,Rajasthan,Jaipur,303338,1,0,0
19-09-2025,Rajasthan,Jaipur,303603,1,2,0
19-09-2025,Rajasthan,Jaipur,303604,1,4,0
19-09-2025,Rajasthan,Jaipur,303702,1,2,0
19-09-2025,Rajasthan,Jaipur,303704,1,3,0
19-09-2025,Rajasthan,Jaipur,303804,4,1,0
23-09-2025,Rajasthan,Jaipur,302001,3,1,0
23-09-2025,Rajasthan,Jaipur,302006,1,0,0
23-09-2025,Rajasthan,Jaipur,302018,2,2,0
23-09-2025,Rajasthan,Jaipur,302022,0,1,0
23-09-2025,Rajasthan,Jaipur,302028,1,4,0
23-09-2025,Rajasthan,Jaipur,302031,0,3,0
23-09-2025,Rajasthan,Jaipur,303012,1,1,0
23-09-2025,Rajasthan,Jaipur,303103,6,1,0
23-09-2025,Rajasthan,Jaipur,303109,0,2,0
23-09-2025,Rajasthan,Jaipur,303348,2,0,0
23-09-2025,Rajasthan,Jaipur,303603,1,0,0
23-09-2025,Rajasthan,Jaipur,303604,2,0,0
23-09-2025,Rajasthan,Jaipur,303805,0,1,0
23-09-2025,Rajasthan,Jaipur,303806,0,1,0
22-09-2025,Rajasthan,Jaipur,302015,0,1,0
22-09-2025,Rajasthan,Jaipur,302019,1,0,0
22-09-2025,Rajasthan,Jaipur,302039,1,1,0
22-09-2025,Rajasthan,Jaipur,303807,1,0,0
22-09-2025,Rajasthan,Jaipur,303904,0,1,0
21-09-2025,Rajasthan,Jaipur,302012,1,0,0
21-09-2025,Rajasthan,Jaipur,302021,2,0,0
21-09-2025,Rajasthan,Jaipur,303109,0,2,0
25-09-2025,Rajasthan,Jaipur,302018,5,0,0
25-09-2025,Rajasthan,Jaipur,302020,6,0,0
25-09-2025,Rajasthan,Jaipur,302021,3,0,0
25-09-2025,Rajasthan,Jaipur,302027,1,1,0
25-09-2025,Rajasthan,Jaipur,303102,3,2,0
25-09-2025,Rajasthan,Jaipur,303120,1,12,0
25-09-2025,Rajasthan,Jaipur,303338,1,0,0
25-09-2025,Rajasthan,Jaipur,303802,1,0,0
25-09-2025,Rajasthan,Jaipur,303807,1,0,0
26-09-2025,Rajasthan,Jaipur,302003,0,1,0
26-09-2025,Rajasthan,Jaipur,302016,7,1,0
26-09-2025,Rajasthan,Jaipur,303003,4,0,0
26-09-2025,Rajasthan,Jaipur,303103,7,0,0
26-09-2025,Rajasthan,Jaipur,303108,2,1,0
26-09-2025,Rajasthan,Jaipur,303109,2,0,0
26-09-2025,Rajasthan,Jaipur,303301,2,1,0
26-09-2025,Rajasthan,Jaipur,303348,2,0,0
26-09-2025,Rajasthan,Jaipur,303604,1,0,0
26-09-2025,Rajasthan,Jaipur,303801,1,0,0
26-09-2025,Rajasthan,Jaipur,303901,4,0,0
26-09-2025,Rajasthan,Jaipur,303908,0,3,0
24-09-2025,Rajasthan,Jaipur,302001,0,3,0
24-09-2025,Rajasthan,Jaipur,302002,7,4,0
24-09-2025,Rajasthan,Jaipur,302003,6,3,0
24-09-2025,Rajasthan,Jaipur,302006,2,1,0
24-09-2025,Rajasthan,Jaipur,302016,4,2,0
24-09-2025,Rajasthan,Jaipur,302021,7,0,0
24-09-2025,Rajasthan,Jaipur,302031,4,4,0
24-09-2025,Rajasthan,Jaipur,303328,3,1,0
24-09-2025,Rajasthan,Jaipur,303712,3,1,0
24-09-2025,Rajasthan,Jaipur,303803,2,3,0
24-09-2025,Rajasthan,Jaipur,303805,3,2,0
24-09-2025,Rajasthan,Jaipur,303903,1,1,0
29-09-2025,Rajasthan,Jaipur,302012,1,1,0
29-09-2025,Rajasthan,Jaipur,302018,0,1,0
29-09-2025,Rajasthan,Jaipur,303007,0,2,0
29-09-2025,Rajasthan,Jaipur,303008,0,2,0
29-09-2025,Rajasthan,Jaipur,303108,0,2,0
29-09-2025,Rajasthan,Jaipur,303701,1,0,0
30-09-2025,Rajasthan,Jaipur,302006,0,1,0
30-09-2025,Rajasthan,Jaipur,303104,1,0,0
27-09-2025,Rajasthan,Jaipur,302002,2,0,0
27-09-2025,Rajasthan,Jaipur,302003,1,2,0
27-09-2025,Rajasthan,Jaipur,302013,1,1,0
27-09-2025,Rajasthan,Jaipur,302019,0,1,0
27-09-2025,Rajasthan,Jaipur,302039,2,1,0
27-09-2025,Rajasthan,Jaipur,303012,1,0,0
27-09-2025,Rajasthan,Jaipur,303110,1,0,0
27-09-2025,Rajasthan,Jaipur,303903,1,0,0
28-09-2025,Rajasthan,Jaipur,302013,1,1,0
28-09-2025,Rajasthan,Jaipur,302027,0,1,0
28-09-2025,Rajasthan,Jaipur,303806,1,0,0
26-10-2025,Rajasthan,Jaipur,302005,1,0,0
26-10-2025,Rajasthan,Jaipur,302013,1,1,0
26-10-2025,Rajasthan,Jaipur,303104,0,1,0
26-10-2025,Rajasthan,Jaipur,303105,0,1,0
26-10-2025,Rajasthan,Jaipur,303108,1,0,0
26-10-2025,Rajasthan,Jaipur,303109,0,1,0
26-10-2025,Rajasthan,Jaipur,303702,1,1,0
26-10-2025,Rajasthan,Jaipur,303901,0,2,0
13-10-2025,Rajasthan,Jaipur,302002,19,1,0
13-10-2025,Rajasthan,Jaipur,302012,15,6,0
13-10-2025,Rajasthan,Jaipur,303106,2,4,0
13-10-2025,Rajasthan,Jaipur,303108,7,2,0
13-10-2025,Rajasthan,Jaipur,303109,5,1,0
13-10-2025,Rajasthan,Jaipur,303110,1,0,0
13-10-2025,Rajasthan,Jaipur,303305,5,1,0
13-10-2025,Rajasthan,Jaipur,303328,10,2,0
13-10-2025,Rajasthan,Jaipur,303601,2,0,0
13-10-2025,Rajasthan,Jaipur,303706,2,0,0
13-10-2025,Rajasthan,Jaipur,303806,4,1,0
13-10-2025,Rajasthan,Jaipur,303908,2,0,0
15-10-2025,Rajasthan,Jaipur,302001,1,2,0
15-10-2025,Rajasthan,Jaipur,302006,6,1,0
15-10-2025,Rajasthan,Jaipur,302016,7,4,0
15-10-2025,Rajasthan,Jaipur,303008,3,1,0
15-10-2025,Rajasthan,Jaipur,303104,4,2,0
15-10-2025,Rajasthan,Jaipur,303107,2,0,0
15-10-2025,Rajasthan,Jaipur,303301,2,1,0
15-10-2025,Rajasthan,Jaipur,303602,3,1,0
15-10-2025,Rajasthan,Jaipur,303701,1,1,0
15-10-2025,Rajasthan,Jaipur,303801,2,0,0
15-10-2025,Rajasthan,Jaipur,303806,1,0,0
15-10-2025,Rajasthan,Jaipur,303901,4,1,0
15-10-2025,Rajasthan,Jaipur,303905,0,1,0
16-10-2025,Rajasthan,Jaipur,302001,4,1,0
16-10-2025,Rajasthan,Jaipur,302004,1,3,0
16-10-2025,Rajasthan,Jaipur,302006,1,0,0
16-10-2025,Rajasthan,Jaipur,302034,1,1,0
16-10-2025,Rajasthan,Jaipur,303012,1,1,0
16-10-2025,Rajasthan,Jaipur,303102,2,0,0
16-10-2025,Rajasthan,Jaipur,303108,2,1,0
16-10-2025,Rajasthan,Jaipur,303110,1,0,0
16-10-2025,Rajasthan,Jaipur,303120,0,2,0
16-10-2025,Rajasthan,Jaipur,303702,2,0,0
16-10-2025,Rajasthan,Jaipur,303806,0,2,0
16-10-2025,Rajasthan,Jaipur,303807,0,1,0
16-10-2025,Rajasthan,Jaipur,303904,3,0,0
17-10-2025,Rajasthan,Jaipur,302017,9,6,0
17-10-2025,Rajasthan,Jaipur,302031,8,5,0
17-10-2025,Rajasthan,Jaipur,302033,9,1,0
17-10-2025,Rajasthan,Jaipur,303009,2,1,0
17-10-2025,Rajasthan,Jaipur,303106,5,3,0
17-10-2025,Rajasthan,Jaipur,303109,0,4,0
17-10-2025,Rajasthan,Jaipur,303119,0,1,0
17-10-2025,Rajasthan,Jaipur,303328,4,0,0
17-10-2025,Rajasthan,Jaipur,303348,3,4,0
17-10-2025,Rajasthan,Jaipur,303507,1,1,0
17-10-2025,Rajasthan,Jaipur,303712,1,1,0
17-10-2025,Rajasthan,Jaipur,303801,2,0,0
17-10-2025,Rajasthan,Jaipur,303905,3,0,0
17-10-2025,Rajasthan,Jaipur,303908,3,4,0
18-10-2025,Rajasthan,Jaipur,302011,1,0,0
18-10-2025,Rajasthan,Jaipur,302013,5,0,0
18-10-2025,Rajasthan,Jaipur,302016,5,3,0
18-10-2025,Rajasthan,Jaipur,302017,5,5,0
18-10-2025,Rajasthan,Jaipur,302033,3,0,0
18-10-2025,Rajasthan,Jaipur,302034,4,0,0
18-10-2025,Rajasthan,Jaipur,303009,1,0,0
18-10-2025,Rajasthan,Jaipur,303012,2,0,0
18-10-2025,Rajasthan,Jaipur,303107,1,0,0
18-10-2025,Rajasthan,Jaipur,303601,3,2,0
18-10-2025,Rajasthan,Jaipur,303603,3,0,0
18-10-2025,Rajasthan,Jaipur,303604,1,1,0
18-10-2025,Rajasthan,Jaipur,303706,1,0,0
18-10-2025,Rajasthan,Jaipur,303803,1,0,0
18-10-2025,Rajasthan,Jaipur,303905,1,0,0
20-10-2025,Rajasthan,Jaipur,302013,0,1,0
20-10-2025,Rajasthan,Jaipur,302028,3,1,0
20-10-2025,Rajasthan,Jaipur,303108,1,0,0
20-10-2025,Rajasthan,Jaipur,303807,2,0,0
19-10-2025,Rajasthan,Jaipur,302001,2,0,0
19-10-2025,Rajasthan,Jaipur,302002,9,0,0
19-10-2025,Rajasthan,Jaipur,302012,15,3,0
19-10-2025,Rajasthan,Jaipur,302021,2,1,0
19-10-2025,Rajasthan,Jaipur,302029,3,3,0
19-10-2025,Rajasthan,Jaipur,302033,2,1,0
